phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-99.1033534216,-535.166053873,0,-99.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-89.1033534216,-535.165824063,1,-89.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-79.1033534216,-535.165175013,2,-79.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-69.1033534216,-535.164277093,3,-69.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-59.1033534216,-535.163349743,4,-59.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-49.1033534216,-535.162583065,5,-49.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-39.1033534216,-535.161763916,6,-39.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-29.1033534216,-535.160506874,7,-29.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-19.1033534216,-535.158904927,8,-19.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
-9.1033534216,-535.156840774,9,-9.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
0.8966465784,-535.154544466,10,0.8966465784000093,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
10.8966465784,-535.152996741,11,10.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
20.8966465784,-535.151426676,12,20.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
30.8966465784,-535.149647865,13,30.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
40.8966465784,-535.147554621,14,40.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
50.8966465784,-535.145279444,15,50.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
60.8966465784,-535.14306887,16,60.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
70.8966465784,-535.151519968,17,70.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
80.8966465784,-535.153141074,18,80.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
90.8966465784,-535.154296269,19,90.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
100.8966465784,-535.155202881,20,100.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
110.8966465784,-535.156214649,21,110.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
120.8966465784,-535.157425299,22,120.89664657840001,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
130.8966465784,-535.158909403,23,130.8966465784,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
140.8966465784,-535.160456494,24,140.8966465784,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
150.8966465784,-535.161915847,25,150.8966465784,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
160.8966465784,-535.163118281,26,160.8966465784,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
170.8966465784,-535.163798559,27,170.8966465784,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
180.8966465784,-535.164029461,28,-179.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
190.8966465784,-535.163756535,29,-169.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
200.8966465784,-535.163153689,30,-159.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
210.8966465784,-535.162502671,31,-149.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
220.8966465784,-535.162959224,32,-139.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
230.8966465784,-535.164074128,33,-129.1033534216,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
240.8966465784,-535.165085483,34,-119.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
250.8966465784,-535.165789174,35,-109.10335342159999,113.4699791,113.46997909999999,sar_2d_1_tot_ener.txt
