phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
61.1000540289,-535.154717484,0,61.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
71.1000540289,-535.154026621,1,71.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
81.1000540289,-535.151985008,2,81.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
91.1000540289,-535.148857834,3,91.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
101.1000540289,-535.145071703,4,101.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
111.1000540289,-535.141026594,5,111.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
121.1000540289,-535.136991795,6,121.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
131.1000540289,-535.133154126,7,131.1000540289,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
141.1000540289,-535.129646932,8,141.1000540289,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
151.1000540289,-535.135658923,9,151.1000540289,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
161.1000540289,-535.139556386,10,161.1000540289,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
171.1000540289,-535.143358622,11,171.1000540289,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
181.1000540289,-535.146705154,12,-178.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
191.1000540289,-535.149431227,13,-168.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
201.1000540289,-535.151603638,14,-158.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
211.1000540289,-535.153575801,15,-148.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
221.1000540289,-535.155544039,16,-138.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
231.1000540289,-535.156677366,17,-128.8999459711,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
241.1000540289,-535.156786732,18,-118.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
251.1000540289,-535.15573246,19,-108.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
261.1000540289,-535.153789146,20,-98.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
271.1000540289,-535.150995741,21,-88.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
281.1000540289,-535.14762205,22,-78.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
291.1000540289,-535.143876524,23,-68.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
301.1000540289,-535.139895357,24,-58.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
311.1000540289,-535.135727688,25,-48.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
321.1000540289,-535.131543257,26,-38.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
331.1000540289,-535.127653179,27,-28.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
341.1000540289,-535.124527534,28,-18.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
351.1000540289,-535.136016369,29,-8.89994597110001,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
361.1000540289,-535.13974968,30,1.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
371.1000540289,-535.143332526,31,11.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
381.1000540289,-535.146701141,32,21.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
391.1000540289,-535.14976837,33,31.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
401.1000540289,-535.152320069,34,41.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
411.1000540289,-535.154071414,35,51.10005402889999,393.4699791,33.469979100000046,sar_2d_29_tot_ener.txt
