phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
165.7694346383,-535.163473079,0,165.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
175.7694346383,-535.163154208,1,175.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
185.7694346383,-535.162171542,2,-174.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
195.7694346383,-535.160392739,3,-164.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
205.7694346383,-535.157968988,4,-154.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
215.7694346383,-535.155103378,5,-144.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
225.7694346383,-535.152076254,6,-134.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
235.7694346383,-535.14952609,7,-124.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
245.7694346383,-535.148270387,8,-114.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
255.7694346383,-535.147939524,9,-104.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
265.7694346383,-535.148081159,10,-94.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
275.7694346383,-535.148820901,11,-84.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
285.7694346383,-535.150297437,12,-74.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
295.7694346383,-535.152981455,13,-64.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
305.7694346383,-535.154198285,14,-54.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
315.7694346383,-535.154688123,15,-44.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
325.7694346383,-535.154544161,16,-34.23056536169997,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
335.7694346383,-535.153870937,17,-24.230565361699973,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
345.7694346383,-535.153106122,18,-14.230565361699973,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
355.7694346383,-535.152206178,19,-4.230565361699973,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
365.7694346383,-535.150977538,20,5.769434638300027,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
375.7694346383,-535.149375056,21,15.769434638300027,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
385.7694346383,-535.147368259,22,25.769434638300027,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
395.7694346383,-535.144944902,23,35.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
405.7694346383,-535.142202585,24,45.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
415.7694346383,-535.139362467,25,55.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
425.7694346383,-535.150168535,26,65.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
435.7694346383,-535.153369978,27,75.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
445.7694346383,-535.156330516,28,85.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
455.7694346383,-535.158889742,29,95.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
465.7694346383,-535.161058508,30,105.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
475.7694346383,-535.162696847,31,115.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
485.7694346383,-535.16365831,32,125.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
495.7694346383,-535.163866103,33,135.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
505.7694346383,-535.163464737,34,145.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
515.7694346383,-535.163320003,35,155.76943463830003,293.4699791,-66.53002090000001,sar_2d_19_tot_ener.txt
