phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
47.6602892752,-535.155050953,0,47.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
57.6602892752,-535.154589369,1,57.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
67.6602892752,-535.153137658,2,67.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
77.6602892752,-535.150794591,3,77.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
87.6602892752,-535.147788004,4,87.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
97.6602892752,-535.144551844,5,97.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
107.6602892752,-535.142790211,6,107.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
117.6602892752,-535.142084796,7,117.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
127.6602892752,-535.142709163,8,127.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
137.6602892752,-535.145434611,9,137.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
147.6602892752,-535.148995457,10,147.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
157.6602892752,-535.152567979,11,157.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
167.6602892752,-535.155679242,12,167.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
177.6602892752,-535.158085073,13,177.6602892752,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
187.6602892752,-535.159688465,14,-172.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
197.6602892752,-535.16055985,15,-162.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
207.6602892752,-535.160971191,16,-152.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
217.6602892752,-535.161616528,17,-142.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
227.6602892752,-535.161744665,18,-132.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
237.6602892752,-535.160932885,19,-122.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
247.6602892752,-535.159203774,20,-112.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
257.6602892752,-535.156841368,21,-102.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
267.6602892752,-535.154069768,22,-92.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
277.6602892752,-535.150962611,23,-82.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
287.6602892752,-535.147517093,24,-72.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
297.6602892752,-535.143896087,25,-62.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
307.6602892752,-535.140369683,26,-52.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
317.6602892752,-535.137236604,27,-42.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
327.6602892752,-535.13482507,28,-32.3397107248,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
337.6602892752,-535.142315113,29,-22.339710724799943,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
347.6602892752,-535.145212979,30,-12.339710724799943,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
357.6602892752,-535.147751479,31,-2.339710724799943,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
367.6602892752,-535.149926223,32,7.660289275200057,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
377.6602892752,-535.151812622,33,17.660289275200057,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
387.6602892752,-535.15342119,34,27.660289275200057,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
397.6602892752,-535.154615472,35,37.66028927520006,413.4699791,53.469979100000046,sar_2d_31_tot_ener.txt
