phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-173.1291164811,-535.159789812,0,-173.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-163.1291164811,-535.159560743,1,-163.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-153.1291164811,-535.15883275,2,-153.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-143.1291164811,-535.157772693,3,-143.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-133.1291164811,-535.156778277,4,-133.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-123.1291164811,-535.156082583,5,-123.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-113.1291164811,-535.155540762,6,-113.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-103.1291164811,-535.154066815,7,-103.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-93.1291164811,-535.154752862,8,-93.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-83.1291164811,-535.154254072,9,-83.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-73.1291164811,-535.153425601,10,-73.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-63.1291164811,-535.151956777,11,-63.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-53.1291164811,-535.149732343,12,-53.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-43.1291164811,-535.146712105,13,-43.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-33.1291164811,-535.142976081,14,-33.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-23.1291164811,-535.138601394,15,-23.1291164811,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-13.1291164811,-535.134084617,16,-13.129116481099999,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
-3.1291164811,-535.129907171,17,-3.1291164810999987,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
6.8708835189,-535.152332601,18,6.870883518900001,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
16.8708835189,-535.154660592,19,16.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
26.8708835189,-535.156650125,20,26.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
36.8708835189,-535.158340663,21,36.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
46.8708835189,-535.159768178,22,46.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
56.8708835189,-535.160722237,23,56.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
66.8708835189,-535.161127831,24,66.8708835189,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
76.8708835189,-535.161161123,25,76.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
86.8708835189,-535.160768551,26,86.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
96.8708835189,-535.160048718,27,96.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
106.8708835189,-535.159130678,28,106.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
116.8708835189,-535.158185099,29,116.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
126.8708835189,-535.157271237,30,126.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
136.8708835189,-535.156685956,31,136.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
146.8708835189,-535.156961857,32,146.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
156.8708835189,-535.157822164,33,156.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
166.8708835189,-535.1587999,34,166.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
176.8708835189,-535.159531055,35,176.87088351889997,203.4699791,-156.5300209,sar_2d_10_tot_ener.txt
