phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-176.6340964706,-535.161439301,0,-176.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-166.6340964706,-535.161179686,1,-166.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-156.6340964706,-535.160420495,2,-156.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-146.6340964706,-535.159237708,3,-146.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-136.6340964706,-535.157995621,4,-136.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-126.6340964706,-535.156868383,5,-126.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-116.6340964706,-535.156053278,6,-116.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-106.6340964706,-535.155280744,7,-106.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-96.6340964706,-535.154392576,8,-96.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-86.6340964706,-535.153290778,9,-86.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-76.6340964706,-535.151890157,10,-76.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-66.6340964706,-535.14993935,11,-66.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-56.6340964706,-535.14728289,12,-56.6340964706,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-46.6340964706,-535.143854631,13,-46.634096470600014,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-36.6340964706,-535.139751336,14,-36.634096470600014,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-26.6340964706,-535.136374454,15,-26.634096470600014,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-16.6340964706,-535.133268133,16,-16.634096470600014,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
-6.6340964706,-535.151017138,17,-6.634096470600014,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
3.3659035294,-535.153380889,18,3.3659035293999864,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
13.3659035294,-535.155439637,19,13.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
23.3659035294,-535.157300572,20,23.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
33.3659035294,-535.159113616,21,33.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
43.3659035294,-535.1607842,22,43.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
53.3659035294,-535.162007418,23,53.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
63.3659035294,-535.16278,24,63.365903529399986,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
73.3659035294,-535.163089241,25,73.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
83.3659035294,-535.162923275,26,83.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
93.3659035294,-535.162403615,27,93.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
103.3659035294,-535.161575438,28,103.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
113.3659035294,-535.160569219,29,113.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
123.3659035294,-535.159593538,30,123.36590352939999,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
133.3659035294,-535.158825716,31,133.3659035294,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
143.3659035294,-535.158728832,32,143.3659035294,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
153.3659035294,-535.159474089,33,153.3659035294,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
163.3659035294,-535.160436455,34,163.3659035294,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
173.3659035294,-535.161165817,35,173.3659035294,213.4699791,-146.5300209,sar_2d_11_tot_ener.txt
