phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-76.9253065909,-535.15739982,0,-76.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-66.9253065909,-535.157080364,1,-66.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-56.9253065909,-535.156227942,2,-56.92530659089999,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-46.9253065909,-535.154727721,3,-46.92530659089999,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-36.9253065909,-535.152558418,4,-36.92530659089999,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-26.9253065909,-535.149790949,5,-26.925306590899993,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-16.9253065909,-535.14647709,6,-16.925306590899993,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
-6.9253065909,-535.142651494,7,-6.925306590899993,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
3.0746934091,-535.138378998,8,3.074693409100007,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
13.0746934091,-535.133734069,9,13.074693409100007,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
23.0746934091,-535.12904585,10,23.074693409100007,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
33.0746934091,-535.124699533,11,33.07469340910001,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
43.0746934091,-535.121056623,12,43.07469340910001,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
53.0746934091,-535.157209743,13,53.07469340910001,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
63.0746934091,-535.158103878,14,63.07469340910001,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
73.0746934091,-535.158390813,15,73.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
83.0746934091,-535.158127275,16,83.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
93.0746934091,-535.157542246,17,93.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
103.0746934091,-535.15677455,18,103.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
113.0746934091,-535.155990063,19,113.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
123.0746934091,-535.155306188,20,123.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
133.0746934091,-535.154701885,21,133.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
143.0746934091,-535.154392827,22,143.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
153.0746934091,-535.154474133,23,153.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
163.0746934091,-535.154539475,24,163.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
173.0746934091,-535.15441335,25,173.0746934091,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
183.0746934091,-535.155442963,26,-176.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
193.0746934091,-535.155458788,27,-166.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
203.0746934091,-535.155270645,28,-156.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
213.0746934091,-535.155268766,29,-146.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
223.0746934091,-535.155071588,30,-136.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
233.0746934091,-535.155158379,31,-126.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
243.0746934091,-535.155510669,32,-116.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
253.0746934091,-535.15599602,33,-106.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
263.0746934091,-535.156600473,34,-96.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
273.0746934091,-535.157131516,35,-86.9253065909,183.4699791,-176.5300209,sar_2d_8_tot_ener.txt
