phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
116.6886685473,-535.155835432,0,116.68866854729998,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
126.6886685473,-535.155257501,1,126.68866854729998,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
136.6886685473,-535.153484674,2,136.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
146.6886685473,-535.150974358,3,146.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
156.6886685473,-535.148211319,4,156.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
166.6886685473,-535.1456356,5,166.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
176.6886685473,-535.142681772,6,176.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
186.6886685473,-535.139253954,7,-173.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
196.6886685473,-535.135544223,8,-163.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
206.6886685473,-535.131920186,9,-153.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
216.6886685473,-535.129099592,10,-143.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
226.6886685473,-535.134099652,11,-133.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
236.6886685473,-535.137979989,12,-123.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
246.6886685473,-535.141991782,13,-113.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
256.6886685473,-535.145941855,14,-103.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
266.6886685473,-535.14962842,15,-93.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
276.6886685473,-535.152583436,16,-83.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
286.6886685473,-535.154222917,17,-73.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
296.6886685473,-535.154485299,18,-63.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
306.6886685473,-535.153358891,19,-53.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
316.6886685473,-535.151167621,20,-43.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
326.6886685473,-535.148205611,21,-33.31133145270002,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
336.6886685473,-535.144772048,22,-23.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
346.6886685473,-535.141067265,23,-13.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
356.6886685473,-535.137199201,24,-3.31133145269996,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
366.6886685473,-535.133238879,25,6.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
376.6886685473,-535.129290768,26,16.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
386.6886685473,-535.125561051,27,26.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
396.6886685473,-535.122266028,28,36.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
406.6886685473,-535.119577597,29,46.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
416.6886685473,-535.140246594,30,56.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
426.6886685473,-535.14429528,31,66.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
436.6886685473,-535.148018314,32,76.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
446.6886685473,-535.151169754,33,86.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
456.6886685473,-535.153667658,34,96.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
466.6886685473,-535.155256558,35,106.68866854730004,333.4699791,-26.530020899999954,sar_2d_23_tot_ener.txt
