phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-70.3061637768,-535.160143181,0,-70.3061637768,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-60.3061637768,-535.159907101,1,-60.30616377679999,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-50.3061637768,-535.159099968,2,-50.30616377679999,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-40.3061637768,-535.157811426,3,-40.30616377679999,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-30.3061637768,-535.156135177,4,-30.30616377679999,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-20.3061637768,-535.154014764,5,-20.30616377679999,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-10.3061637768,-535.151514434,6,-10.306163776799991,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
-0.3061637768,-535.148613288,7,-0.3061637767999912,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
9.6938362232,-535.145281432,8,9.693836223200009,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
19.6938362232,-535.141488252,9,19.69383622320001,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
29.6938362232,-535.137249526,10,29.69383622320001,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
39.6938362232,-535.13265663,11,39.69383622320001,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
49.6938362232,-535.127951762,12,49.69383622320001,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
59.6938362232,-535.1237745,13,59.69383622320001,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
69.6938362232,-535.154615445,14,69.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
79.6938362232,-535.155268464,15,79.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
89.6938362232,-535.155487884,16,89.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
99.6938362232,-535.155429316,17,99.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
109.6938362232,-535.155360061,18,109.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
119.6938362232,-535.155611453,19,119.69383622319998,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
129.6938362232,-535.156025821,20,129.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
139.6938362232,-535.156626856,21,139.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
149.6938362232,-535.157496908,22,149.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
159.6938362232,-535.158200355,23,159.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
169.6938362232,-535.158463232,24,169.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
179.6938362232,-535.158239157,25,179.69383622320004,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
189.6938362232,-535.157550463,26,-170.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
199.6938362232,-535.155969169,27,-160.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
209.6938362232,-535.155727001,28,-150.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
219.6938362232,-535.155298732,29,-140.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
229.6938362232,-535.155712279,30,-130.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
239.6938362232,-535.156592339,31,-120.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
249.6938362232,-535.157517935,32,-110.30616377679996,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
259.6938362232,-535.158418253,33,-100.30616377680002,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
269.6938362232,-535.159215905,34,-90.30616377680002,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
279.6938362232,-535.159875029,35,-80.30616377680002,163.4699791,163.4699791,sar_2d_6_tot_ener.txt
