phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
179.1162534465,-535.163909422,0,179.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
189.1162534465,-535.163663371,1,-170.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
199.1162534465,-535.162979828,2,-160.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
209.1162534465,-535.161789355,3,-150.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
219.1162534465,-535.160352663,4,-140.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
229.1162534465,-535.158833706,5,-130.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
239.1162534465,-535.157415324,6,-120.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
249.1162534465,-535.156227641,7,-110.88374655350003,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
259.1162534465,-535.155251697,8,-100.88374655349998,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
269.1162534465,-535.154345696,9,-90.88374655349998,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
279.1162534465,-535.153153511,10,-80.88374655349998,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
289.1162534465,-535.151462512,11,-70.88374655349998,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
299.1162534465,-535.14926578,12,-60.883746553499975,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
309.1162534465,-535.146691643,13,-50.883746553499975,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
319.1162534465,-535.143970354,14,-40.883746553499975,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
329.1162534465,-535.14932806,15,-30.883746553499975,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
339.1162534465,-535.151261631,16,-20.883746553500032,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
349.1162534465,-535.152956679,17,-10.883746553500032,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
359.1162534465,-535.154392257,18,-0.883746553500032,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
369.1162534465,-535.156716823,19,9.116253446499968,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
379.1162534465,-535.158933931,20,19.116253446499968,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
389.1162534465,-535.160704165,21,29.116253446499968,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
399.1162534465,-535.162089262,22,39.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
409.1162534465,-535.162997792,23,49.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
419.1162534465,-535.163377979,24,59.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
429.1162534465,-535.164684906,25,69.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
439.1162534465,-535.165442033,26,79.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
449.1162534465,-535.165932181,27,89.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
459.1162534465,-535.166008397,28,99.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
469.1162534465,-535.165620001,29,109.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
479.1162534465,-535.164831394,30,119.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
489.1162534465,-535.163778875,31,129.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
499.1162534465,-535.162700863,32,139.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
509.1162534465,-535.162359387,33,149.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
519.1162534465,-535.163042803,34,159.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
529.1162534465,-535.163656459,35,169.11625344649997,243.4699791,-116.53002090000001,sar_2d_14_tot_ener.txt
