#"Step","Potential Energy (kJ/mole)","Temperature (K)"
101000,100.06106802035356,270.5944444480253
102000,79.69988866290078,320.28425628935616
103000,85.75455490270178,370.03590119184446
104000,87.87162220990285,372.9511062572206
105000,88.48821364150808,341.3492861197927
106000,80.7233000806009,274.50802682356067
107000,79.31889915443026,222.04215029028933
108000,87.31674645448948,337.3645645559867
109000,72.46358815147278,281.15400595258296
110000,67.16050789757992,332.2019040916299
111000,55.57831039125813,268.6471495982802
112000,85.3789851757465,281.524891900329
113000,86.1641589754463,344.89873722095194
114000,107.03912912096712,301.2720884572761
115000,73.94027923732028,235.5948485724568
116000,89.03341515139937,291.1764274467842
117000,73.63885203268819,411.7474014230077
118000,92.54051222931594,299.9835827514849
119000,70.06060482137605,283.8308990010668
120000,65.77837278187508,299.7311234616573
121000,79.34158808264715,251.95502843216633
122000,75.73192412614412,322.00894052816136
123000,66.19976603111718,242.77635818494753
124000,90.0039776208306,309.59644043526066
125000,78.45773353206278,237.70377060025478
126000,90.66247184880194,314.19055229602964
127000,84.28095448529348,358.7718941728424
128000,66.04712292148906,229.9686979637037
129000,83.38108510962593,382.04245915659567
130000,71.98375336786557,360.1258182116752
131000,78.59340046613943,393.55337597020855
132000,87.28570602562104,251.2494696144769
133000,99.98199779463175,251.15883781031505
134000,68.13995714269913,230.0670787209506
135000,73.6129233596148,300.6148427286374
136000,69.2554608888604,249.18554141072912
137000,83.07685683800264,344.54203465175226
138000,79.74491182494415,267.5611104290334
139000,94.12021333176517,406.8536948461824
140000,91.59604379966913,257.3803981294813
141000,87.46876968623837,272.76074833205126
142000,70.71701660740655,361.3375255852924
143000,98.53944537844097,245.07392598966598
144000,124.9265296333324,240.26538435188584
145000,101.11928484756208,316.6829894538434
146000,68.00494454411086,315.9085740680737
147000,80.19664874355658,301.77109309207464
148000,90.01454494262049,343.24900516253
149000,72.3063597209366,324.24955815338063
150000,75.69242055792711,369.3667082207348
151000,96.87416687555378,246.42618853720555
152000,64.52791709126905,298.6001914262463
153000,88.61177125493941,292.8591644024211
154000,88.04918017627938,371.7231039987876
155000,81.88244393495552,394.5078505994946
156000,77.02567114148769,338.1288110094643
157000,101.9558701208274,305.76893546261226
158000,77.19795718187015,296.9190519208879
159000,85.311062276538,228.72196742389775
160000,70.62378026775696,298.5226469107332
161000,51.50712450451101,237.01896026454588
162000,60.85992143949869,203.9956311518398
163000,71.14307098516292,283.79644081845186
164000,95.25764849578263,270.33562416703813
165000,85.2369218447493,315.69965265020056
166000,84.65207861734962,278.78201050818706
167000,108.43753496735008,256.0574350747953
168000,87.26924583364598,409.95943823579495
169000,56.76589058200807,372.24812045381486
170000,76.9343290135148,274.68740427045884
171000,88.6860340189719,236.1496210692078
172000,92.40601390339361,361.12843365652833
173000,71.41873234838204,291.2426334548092
174000,74.30137613958141,245.29572807013326
175000,73.66632303686947,331.1368166256482
176000,83.29413716235285,299.20444717730516
177000,119.46676364442101,338.1149015482947
178000,80.44859003799388,397.243398889237
179000,92.62554350978462,295.98979739284374
180000,89.5512727598616,276.5863257674197
181000,95.72048551893022,444.24138059875304
182000,83.82250920998558,279.1690593889448
183000,98.25896386703243,457.97341646934535
184000,103.52709315944412,295.5632185531738
185000,94.76781446810674,213.7405191604603
186000,91.21128644820783,274.159780801439
187000,71.9750396373347,290.07901110086436
188000,83.17706505763636,310.38692076768564
189000,94.50353192182956,243.1700222840159
190000,89.37177989207339,184.36310770427895
191000,84.89329525929497,244.67214155099464
192000,79.47372367465869,326.12843175984426
193000,89.94573560386561,253.65087729160962
194000,91.4462706720551,403.60153586569
195000,74.4184787801205,301.2739991000388
196000,92.69016633667343,373.143176078195
197000,86.02377540426824,369.8558230268336
198000,76.6220093657139,418.91202773615555
199000,97.85858728582662,405.69269583733563
200000,95.43451458275177,304.4588226910595
