#"Step","Potential Energy (kJ/mole)","Temperature (K)"
601000,68.91462279827101,312.7527686842603
602000,80.10861671742532,349.5818833807636
603000,88.40679628448561,398.66928111455553
604000,88.07470020797336,335.5399883569718
605000,101.16172878801945,279.5811976111855
606000,74.15582679870931,276.91163879056865
607000,89.94311249105158,350.7220698856055
608000,81.84809888026575,273.5030629095116
609000,78.18083659763215,273.82687649493977
610000,99.2411114337392,372.31297628458975
611000,98.95249062059702,343.46114813791274
612000,79.145568652733,251.75429045165504
613000,89.29108102130704,315.86748113769295
614000,121.71167293313192,346.08697534525857
615000,104.41513821081026,295.9535468733122
616000,81.34717427218129,236.17705452120057
617000,95.26251640554983,222.99310215555326
618000,104.74846888891489,327.1861022280747
619000,92.1775301281532,293.93866789629243
620000,101.01423303831916,251.10309330377422
621000,72.80762004804478,247.64808616582695
622000,71.5678109442888,233.00948858528696
623000,91.91514672728954,331.9257316159365
624000,103.25406512171321,330.4549957011104
625000,80.35401663178345,308.50019842990986
626000,101.23414311558008,266.7221603791031
627000,101.84615259265411,232.18558404311227
628000,90.45989749304135,275.5979156275177
629000,90.7859083560179,227.08126482000034
630000,72.6631341138127,322.0575987130408
631000,109.64816833636723,234.54536968397568
632000,81.63754739223259,261.8879919874942
633000,81.32893324682527,234.93208978947268
634000,73.12321587283554,268.93479815698294
635000,84.99853949266253,351.7338859090309
636000,76.62471474752238,354.92751725262326
637000,89.56885787470674,348.6345609954951
638000,81.30662458588631,295.0784172414071
639000,88.36500786829129,304.9253712339725
640000,94.47720736846543,374.0068990856898
641000,109.07919219752785,220.73411907397656
642000,98.68763335693075,246.8430402055102
643000,96.62614288786426,273.78732253945634
644000,86.34230753834709,239.56923342156452
645000,81.79785873186484,322.1842873832809
646000,97.57769523886327,252.30473220348642
647000,78.43317845018828,219.47161373295003
648000,84.81706934971771,315.1679879553408
649000,98.27206229008152,387.2289983462372
650000,85.78312909164015,338.87431610277986
651000,93.74425642214374,285.55875169307353
652000,94.72428514389321,361.4628610033211
653000,90.9111182157576,222.8230837828368
654000,74.22825368513077,337.1539890837766
655000,94.96373389926157,356.8184688775335
656000,80.6099747768385,311.3801053168648
657000,103.12806525742053,265.20629678288014
658000,87.33873823279282,259.5579686524624
659000,85.12311822835818,262.38042908764993
660000,70.35059608552547,246.78906611834472
661000,82.72020012749272,348.57243712283525
662000,110.24070118112286,407.16849735655177
663000,90.37221792533092,287.13080274311
664000,72.1018033412256,256.7250707073935
665000,100.25491841887384,331.26041651730486
666000,110.32402525669522,243.68628088688507
667000,94.34483907325193,305.3596767441509
668000,100.54100122352975,366.37332243716696
669000,101.69342440274033,287.14830293818613
670000,89.76169215865161,340.31416167329786
671000,92.49898292441685,288.2901549180403
672000,88.27852331894974,337.93299427241215
673000,92.87189237289999,259.7673314112703
674000,79.8204696062021,320.5765516884035
675000,90.70577119116206,297.76377390902894
676000,111.65329161193222,411.0177515632762
677000,73.02789340216259,293.17424320331463
678000,92.31696409177675,307.84865985760825
679000,104.32055179658346,334.272991407587
680000,84.09066318108762,351.46998268959265
681000,101.83449582764115,323.38779553181735
682000,114.68298907275312,347.2931692254571
683000,74.10966737293472,307.2450709906092
684000,130.57329334056703,365.2657753189252
685000,107.55829225196385,374.6652464619225
686000,96.92771018574422,321.9340163599938
687000,78.80809944945383,226.36579951008108
688000,77.924212175727,250.3503215377122
689000,108.37584101418543,300.3396522559159
690000,104.1395871622542,263.49803557296394
691000,73.56075100950329,323.12891123231105
692000,75.23931682121474,228.307025473912
693000,87.39000588463387,321.1370777091685
694000,112.80724462797298,291.2983780716387
695000,99.12827235688746,349.74335822643883
696000,77.92333285070663,279.3253994521875
697000,86.62901986041652,241.02984430950775
698000,73.45895754834237,250.7821313997742
699000,81.24110473162182,322.96410730705566
700000,71.04942761407665,278.4643525053374
