#"Step","Potential Energy (kJ/mole)","Temperature (K)"
89000,71.40133666992188,291.5825784421626
90000,94.56216430664062,282.902380854915
91000,82.69699096679688,299.11013727190283
92000,83.88320922851562,306.8202046212791
93000,72.61993408203125,277.10827326299426
94000,88.45932006835938,334.9152522497784
95000,85.35586547851562,318.2274617219378
96000,83.6552734375,258.46319909998573
97000,90.59164428710938,184.6967075573102
98000,72.99697875976562,270.5108497389444
99000,61.570037841796875,320.60219246174483
100000,67.48858642578125,330.39921056027447
101000,79.81854248046875,289.88538843241236
102000,88.65933227539062,293.7727756024763
103000,87.06167602539062,305.6354813216581
104000,94.82415771484375,431.4634615165516
105000,85.91110229492188,264.20185485753365
106000,84.35214233398438,326.82662527333457
107000,95.13568115234375,166.31237567170476
108000,84.52249145507812,264.62311477018534
109000,115.19058227539062,243.97354776408648
110000,94.72845458984375,366.83022724184656
111000,63.49639892578125,230.76876526606208
112000,69.359375,342.68866600281484
113000,89.5198974609375,272.6564006577174
114000,94.76763916015625,261.31081295802454
115000,62.784698486328125,401.4527389046392
116000,68.639892578125,321.689238264813
117000,95.73684692382812,317.82169035303815
118000,96.64126586914062,192.7024494666274
119000,93.28182983398438,245.24360835175506
120000,76.87322998046875,377.2172022316063
121000,92.94287109375,215.88982781416374
122000,84.29925537109375,348.51640857330233
123000,60.006195068359375,261.80413652419065
124000,65.918701171875,254.2245115070265
125000,83.43606567382812,297.8507398900452
126000,82.78976440429688,341.00767647192265
127000,70.56475830078125,331.4268018715958
128000,69.15509033203125,270.75338229841225
129000,77.2332763671875,388.4956148988464
130000,99.20159912109375,304.2056624961875
131000,112.07427978515625,330.62661845393336
132000,85.38638305664062,260.9618856521496
133000,85.51708984375,310.8194763484571
134000,80.57666015625,254.86789517277202
135000,87.13040161132812,343.99552572507713
136000,80.0052490234375,261.6764944700624
137000,94.77215576171875,244.3289774105969
138000,81.08251953125,308.7894171246687
139000,77.37326049804688,363.3512376901846
140000,62.44976806640625,230.24816667494343
141000,92.98727416992188,363.432683066319
142000,73.68649291992188,277.317835316661
143000,90.30862426757812,216.26769132690544
144000,77.96328735351562,238.57700055617534
145000,84.14337158203125,251.63257727674758
146000,71.31051635742188,314.683163989879
147000,77.54818725585938,327.11187393916657
148000,88.41571044921875,408.2776336054685
149000,90.39175415039062,286.824605382836
150000,83.26254272460938,395.2421334548874
151000,68.300048828125,258.2699957329785
152000,81.61270141601562,376.11430400684293
153000,111.68621826171875,321.80014193355856
154000,79.92816162109375,401.48203898944905
155000,93.97689819335938,214.34758652505457
156000,72.14950561523438,319.5322331012223
157000,83.46786499023438,305.47433085520413
158000,89.52279663085938,309.8023900351454
159000,76.51144409179688,289.9226621904101
160000,89.11288452148438,330.0478943165992
161000,104.02383422851562,305.9426892303174
162000,83.94638061523438,305.81647104640126
163000,97.497802734375,353.2336273030015
164000,67.64181518554688,285.9737638271817
165000,79.01275634765625,273.47984062217813
166000,73.20806884765625,281.43395932591517
167000,82.310791015625,401.26852174074855
168000,83.72988891601562,219.94312750550233
169000,69.60665893554688,224.69013676419547
170000,92.51547241210938,309.48527831812163
171000,93.82611083984375,238.61362566218762
172000,119.25729370117188,345.35003763710574
173000,124.848388671875,298.8135925690545
174000,85.3526611328125,287.64481790814915
175000,73.66152954101562,236.72690270642133
176000,81.73690795898438,269.8293538138539
177000,74.026123046875,252.43567171795485
178000,79.35629272460938,394.19536735804263
179000,89.66207885742188,310.1293106358527
180000,104.14627075195312,260.82179264405517
181000,89.98861694335938,280.9830038089503
182000,76.76809692382812,285.7873001125119
183000,61.431488037109375,353.0519098223722
184000,71.8958740234375,267.26490027866936
185000,108.18978881835938,341.7106886579965
186000,75.38992309570312,247.85292961940223
187000,86.72836303710938,240.55896460835362
188000,77.21783447265625,283.9406037304869
189000,58.22589111328125,329.3722204385984
190000,101.39779663085938,281.53353531608417
191000,78.55697631835938,273.8390356143606
192000,73.38961791992188,315.67702539795266
193000,95.34384155273438,414.18612543776453
194000,87.1241455078125,258.2408380351899
195000,91.41458129882812,309.0953277293569
196000,86.08892822265625,247.56374157931657
197000,78.05490112304688,233.2505077627015
198000,76.08743286132812,227.29632551737595
199000,76.48260498046875,276.7561026971916
200000,79.72567749023438,290.0870400960116
201000,84.38540649414062,397.7327039468421
202000,94.74740600585938,276.80891246128186
203000,89.86337280273438,255.85071367631156
204000,80.73226928710938,336.97223844135635
205000,74.271728515625,263.87335217881287
206000,81.97039794921875,318.71319131363913
207000,125.72027587890625,389.9628656901162
208000,60.673919677734375,322.8981040749198
209000,104.9002685546875,394.71985786107444
210000,95.35076904296875,308.21154730946176
211000,79.29595947265625,266.03591043623095
212000,81.56356811523438,282.27454901604204
213000,104.93145751953125,377.46204462497377
214000,75.58169555664062,316.3877581247324
215000,88.81878662109375,248.9574732052996
216000,91.4488525390625,314.22331719447834
217000,89.69229125976562,393.58101482384467
218000,80.96713256835938,309.4775577774158
219000,51.90228271484375,183.66835684854243
220000,73.44253540039062,272.49294035736375
221000,102.05499267578125,301.33317837177657
222000,89.15460205078125,311.6038706275448
223000,94.275146484375,257.2365665537874
224000,79.36355590820312,358.3008333308447
225000,82.30548095703125,319.6907256766136
226000,94.52734375,290.06340385049015
227000,81.50784301757812,238.15482303827585
228000,85.14794921875,315.8427955322061
229000,84.94940185546875,145.4906785777383
230000,93.041748046875,406.14227126910237
231000,101.02517700195312,303.7770142792128
232000,79.56832885742188,302.90171379746994
233000,81.26278686523438,242.44032431965414
234000,72.52731323242188,241.2698397221546
235000,87.28561401367188,307.6512702017648
236000,95.62808227539062,345.1222816862839
237000,103.4859619140625,274.66981642080384
238000,87.972900390625,343.62319948538266
239000,74.59393310546875,299.71521882894183
240000,57.39300537109375,216.89398855010526
241000,62.934051513671875,367.36433677920036
242000,81.63064575195312,299.13633648380625
243000,78.90411376953125,382.97868737488886
244000,74.60137939453125,326.68657972758047
245000,72.99993896484375,366.09636453450963
246000,74.62362670898438,405.8626548009983
247000,97.89407348632812,233.74247074177597
248000,72.90850830078125,409.4915304236582
249000,76.87472534179688,232.85204559422417
250000,105.6298828125,235.06192380502566
251000,85.83642578125,282.1875030837399
252000,92.66946411132812,166.23564488805056
253000,100.95150756835938,248.04472493697747
254000,49.192352294921875,232.02775130763624
255000,62.561279296875,322.2916935723496
256000,93.64273071289062,409.4767538150123
257000,85.51443481445312,422.63840886638894
258000,81.44992065429688,215.7979723647006
259000,88.46484375,253.1736794696871
260000,87.00457763671875,298.5226167808137
261000,102.63729858398438,317.86782374791153
262000,63.301513671875,301.3697876570087
263000,82.46664428710938,332.8499759694098
264000,79.43423461914062,269.51230537995076
265000,91.3743896484375,383.7101453236453
266000,84.56265258789062,345.04643686631726
267000,66.37448120117188,298.732020626679
268000,90.3255615234375,250.65577066965932
269000,80.52926635742188,259.2117118497276
270000,80.38497924804688,269.46930449954414
271000,91.46942138671875,374.121360333251
272000,73.579345703125,247.41099194711424
273000,75.50848388671875,287.0004058916949
274000,73.61782836914062,294.63000875330516
275000,106.0614013671875,325.8533308794362
276000,62.6875,319.0417572754805
277000,86.30630493164062,365.1212982132362
278000,78.8670654296875,271.615773023565
279000,106.49050903320312,325.3498820139838
280000,64.79238891601562,303.71218072222
281000,67.43728637695312,327.61294968759876
282000,85.35308837890625,303.7715719308464
283000,79.287353515625,317.51090694806845
284000,90.7490234375,331.0334656358822
285000,109.31875610351562,286.2397111412492
286000,102.88858032226562,384.36762530449096
287000,117.23464965820312,280.2101270578007
288000,84.630859375,283.25176696341384
289000,96.2330322265625,351.6484484166062
290000,76.42965698242188,318.2168617992474
291000,71.84793090820312,331.4617974372542
292000,96.9356689453125,287.2280036347154
293000,97.07888793945312,336.7443875658537
294000,72.38656616210938,327.4987552965851
295000,88.59219360351562,261.1366578102997
296000,72.96258544921875,318.60453419567267
297000,97.41275024414062,231.82970678190767
298000,93.87319946289062,253.09935344461337
299000,77.16268920898438,332.13183911752697
300000,74.54574584960938,286.7445838769137
301000,59.810882568359375,252.4633264416306
302000,91.68563842773438,308.16031962338496
303000,71.67446899414062,283.88352235576025
304000,81.41961669921875,339.85326578704013
305000,89.99264526367188,345.7323309682852
306000,90.49777221679688,240.1475135793856
307000,62.437774658203125,304.19006320697446
308000,85.41864013671875,265.1634735156925
309000,57.725738525390625,349.8691801995161
310000,81.17984008789062,286.8639674838116
311000,74.51828002929688,287.16250560495695
312000,92.88491821289062,299.596436411689
313000,100.88009643554688,306.01198424730825
314000,73.0643310546875,222.76686780631763
315000,65.07940673828125,207.34909040380515
316000,96.60443115234375,241.65485422751723
317000,97.306884765625,287.9813259016182
318000,91.11148071289062,258.89727384454665
319000,94.10791015625,428.7348832082477
320000,82.71969604492188,290.9621507283928
321000,84.9168701171875,323.5293848438622
322000,74.27413940429688,325.16174129661965
323000,93.70401000976562,250.55787168218464
324000,68.0745849609375,273.47310096984063
325000,88.15756225585938,281.1519380992307
326000,76.32699584960938,253.46628479828186
327000,73.72781372070312,396.0826598618938
328000,80.42529296875,298.26954758177595
329000,80.24905395507812,354.6196542090588
330000,77.56655883789062,309.3791841665371
331000,88.59832763671875,243.05413894732754
332000,86.28091430664062,316.9204754334344
333000,99.21917724609375,305.04634711099516
334000,76.91299438476562,311.51248980148574
335000,77.60421752929688,270.75923598706214
336000,80.62176513671875,292.92459193788466
337000,81.41671752929688,282.2603103139207
338000,82.86636352539062,245.52316153673854
339000,66.89328002929688,286.9184858921564
340000,72.1273193359375,228.92380916985192
341000,63.45037841796875,325.81010850810765
342000,82.22695922851562,216.03800524090713
343000,64.68988037109375,335.9663848819404
344000,83.800048828125,239.1185616809727
345000,67.25350952148438,314.252364146806
346000,89.10580444335938,210.55768700218175
347000,59.884185791015625,448.6560931384966
348000,85.99432373046875,325.11057689366345
349000,85.13323974609375,329.7436923561655
350000,118.71957397460938,308.90513031057526
351000,99.82244873046875,296.2942282572543
352000,76.630859375,243.42352252191694
353000,99.03964233398438,325.82308154781833
354000,81.79837036132812,256.56660397741524
355000,89.32989501953125,270.5135392715673
356000,77.21524047851562,310.5865628233112
357000,72.64590454101562,277.14076914539135
358000,84.57028198242188,233.60291564020613
359000,77.40689086914062,247.86182089783802
360000,95.79116821289062,353.2702365882336
361000,66.05624389648438,291.87092798090106
362000,94.20535278320312,264.8483552169658
363000,87.65914916992188,302.8685850838675
364000,84.30426025390625,303.6335830865099
365000,112.69293212890625,330.0474829763157
366000,67.46624755859375,311.93136077633704
367000,94.37533569335938,288.5547026152669
368000,61.79541015625,310.25290257026643
369000,90.93975830078125,323.8355485810325
370000,55.31787109375,260.31188890030774
371000,77.85897827148438,247.62023758517827
372000,70.57635498046875,330.3626645581629
373000,72.475830078125,342.99327930353195
374000,102.4385986328125,404.3871772040584
375000,72.39602661132812,301.1691801648983
376000,85.56369018554688,246.7434183085425
377000,83.70364379882812,258.50879458833447
378000,65.63970947265625,356.01982489255676
379000,77.049560546875,361.871583407289
380000,102.50076293945312,349.64028515252454
381000,71.40695190429688,286.1163406977573
382000,99.24411010742188,220.3034774146347
383000,72.79345703125,254.795404358194
384000,99.971923828125,252.4358299257562
385000,89.82693481445312,214.16760933024005
386000,66.86614990234375,308.2611929175251
387000,68.30157470703125,269.9935102285335
388000,100.08499145507812,289.4460453680665
389000,97.6361083984375,462.15036427142917
390000,72.14239501953125,296.4598401837063
391000,88.27548217773438,240.86856145481326
392000,75.22747802734375,204.4400444565025
393000,85.23245239257812,263.538157310095
394000,70.42178344726562,392.9273634717916
395000,81.66458129882812,242.45674628943416
396000,89.00247192382812,248.92586328659007
397000,78.39227294921875,207.230845893077
398000,79.92904663085938,287.2763202972473
399000,66.60433959960938,329.94145210785166
400000,72.3707275390625,326.4732839698019
401000,101.53509521484375,283.3673219415191
402000,84.91131591796875,334.0760231467431
403000,69.6629638671875,347.6027585205125
404000,94.79684448242188,306.41908456173917
405000,74.39028930664062,369.47929030919255
406000,90.79788208007812,236.6748839813378
407000,58.652679443359375,192.18020551437473
408000,57.89471435546875,297.02755305806664
409000,84.77847290039062,190.4070915807571
410000,75.2845458984375,391.64043793249925
411000,94.67086791992188,332.96439185134534
412000,76.17971801757812,298.60039173595675
413000,77.85726928710938,339.6674981866962
414000,85.890869140625,254.24064870276413
415000,81.31991577148438,328.5712776234895
416000,73.48324584960938,313.77938610389333
417000,87.6597900390625,258.68260167889633
418000,74.78695678710938,216.8404984924692
419000,92.90634155273438,262.73677151314234
420000,70.6961669921875,308.6633571485539
421000,68.64111328125,276.97768854376085
422000,73.26605224609375,318.077354160018
423000,68.40451049804688,281.7917937310061
424000,55.847320556640625,247.21266264734325
425000,78.37042236328125,284.0694165223452
426000,70.18594360351562,238.42572225652552
427000,86.19821166992188,293.3254905065028
428000,90.8692626953125,247.8413171667832
429000,93.70669555664062,281.590869823293
430000,73.93646240234375,388.56797914718334
431000,95.23336791992188,238.61603042076808
432000,79.11660766601562,315.85510409915094
433000,86.43505859375,210.77534929527755
434000,75.46176147460938,275.03470689383494
435000,96.87359619140625,313.4014909495914
436000,79.91244506835938,204.4259323206222
437000,97.66961669921875,293.15731561366886
438000,73.59912109375,293.0112898130239
439000,65.38360595703125,202.6665191826014
440000,86.410888671875,472.21646219849305
441000,109.92724609375,293.3417226269211
442000,85.0052490234375,264.86058468001005
443000,103.14706420898438,250.9515085127208
444000,80.93991088867188,289.1832305684657
445000,75.38711547851562,356.73707578075204
446000,90.36209106445312,308.3721282278309
447000,74.3782958984375,270.213482355529
448000,77.52337646484375,336.06412566161373
449000,93.73822021484375,251.23626673436866
450000,63.105133056640625,220.5956872237261
451000,99.150634765625,336.03514199240664
452000,88.02069091796875,289.6586450115191
453000,75.93649291992188,425.15473558840324
454000,79.45022583007812,187.9711818841685
455000,64.48345947265625,404.7269442782352
456000,82.12063598632812,133.1425438616777
457000,69.35372924804688,349.7351781917736
458000,74.34780883789062,207.15023901828974
459000,63.450836181640625,304.09206929481894
460000,95.46536254882812,265.1265003525172
461000,101.22064208984375,377.83437086466824
462000,60.35162353515625,357.6286083829133
463000,80.79782104492188,439.09834851872694
464000,69.6939697265625,417.9586221024889
465000,92.0714111328125,276.2134182970047
466000,80.76742553710938,343.6617705473515
467000,71.00848388671875,273.14535768856626
468000,112.2144775390625,312.2952070778792
469000,65.8519287109375,310.0128380524996
470000,81.281494140625,314.85928091434056
471000,66.39971923828125,371.8696203382126
472000,92.41314697265625,319.9971109047059
473000,54.51873779296875,447.01095349539
474000,75.78091430664062,181.89003787826044
475000,77.34576416015625,334.54045796838295
476000,62.959869384765625,228.6937592059105
477000,78.56707763671875,362.61256546568666
478000,83.420166015625,443.51348527253054
479000,91.48977661132812,479.42858631390385
480000,117.36868286132812,338.67863614514516
481000,99.2437744140625,275.57470176139896
482000,82.64993286132812,358.8248492104724
483000,64.75909423828125,331.56172148458614
484000,76.59378051757812,273.03274537556615
485000,83.77020263671875,350.3408609384577
486000,93.3292236328125,296.6537080234792
487000,74.281494140625,263.02866490663104
488000,65.92098999023438,254.61223136579224
489000,94.80889892578125,188.74904218106053
490000,72.62362670898438,325.14013011095545
491000,90.6092529296875,238.36860924023858
492000,60.19146728515625,218.66953888386368
493000,83.0972900390625,300.2980247275508
494000,97.22467041015625,311.5833985380503
495000,88.42587280273438,286.1883568889313
496000,71.26937866210938,290.83200899100325
497000,67.22540283203125,232.59644507036492
498000,83.97366333007812,429.236085522921
499000,72.43865966796875,247.94628804297818
500000,69.11672973632812,282.6988623392598
