phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file,deltaE_kcal,boltzmann_weight,population
50.8966465784,-535.145279444,15,50.89664657840001,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,13.036151014422115,3.1868397251097673e-10,8.306297241646385e-12
60.8966465784,-535.14306887,16,60.89664657840001,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,14.423307142437686,3.1105548514526715e-11,8.107465517965819e-13
70.8966465784,-535.151519968,17,70.89664657840001,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,9.12016308172068,2.2703796365978535e-07,5.91760168055308e-09
80.8966465784,-535.153141074,18,80.89664657840001,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,8.102903708352414,1.25071000313941e-06,3.259896934044461e-08
90.8966465784,-535.154296269,19,90.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,7.378007901519973,4.219221316258555e-06,1.0997134906094765e-07
100.8966465784,-535.155202881,20,100.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,6.809100282281455,1.0956527757159278e-05,2.8557500262797024e-07
110.8966465784,-535.156214649,21,110.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,6.174206276783814,3.178217898506364e-05,8.28382499305179e-07
120.8966465784,-535.157425299,22,120.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,5.414511932109693,0.0001136605002997,2.9624894301549096e-06
130.8966465784,-535.158909403,23,130.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,4.483222611682071,0.0005420505811367,1.4128207363090751e-05
140.8966465784,-535.160456494,24,140.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,3.512408352100492,0.0027622525844315,7.199637572612374e-05
150.8966465784,-535.161915847,25,150.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,2.596650518635832,0.0128345068218725,0.00033452334540840233
160.8966465784,-535.163118281,26,160.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.8421117917808,0.045503970107745,0.0011860323517741487
170.8966465784,-535.163798559,27,170.8966465784,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.4152309018242892,0.0931162744790133,0.0024270171096564173
180.8966465784,-535.164029461,28,-179.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.2703377092597308,0.118734820899574,0.003094748404052667
190.8966465784,-535.163756535,29,-169.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.4416013600192146,0.0890871591083155,0.0023220007524602628
200.8966465784,-535.163153689,30,-159.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.8198929363775096,0.0472318972594609,0.0012310696858483287
210.8966465784,-535.162502671,31,-149.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,2.228412899112638,0.0238031672319933,0.0006204145780024863
220.8966465784,-535.162959224,32,-139.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.9419215661987077,0.0384892431478037,0.0010031979069190467
230.8966465784,-535.164074128,33,-129.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,1.242308743586211,0.1244505387596903,0.003243724993999868
240.8966465784,-535.165085483,34,-119.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,0.6076738995428397,0.3608433546235214,0.00940515501159239
250.8966465784,-535.165789174,35,-109.1033534216,113.4699791,113.4699791,sar_2d_1_tot_ener.txt,0.1661011302664989,0.756829108132907,0.019726274540102673
-88.1678782962,-535.165849968,0,-88.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,0.1279523193178482,0.8068423051110457,0.021029837053247638
-78.1678782962,-535.165651247,1,-78.1678782962,123.4699791,123.4699791,sar_2d_2_tot_ener.txt,0.252651629467344,0.6545564264882661,0.017060601438480344
