phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file,deltaE_kcal,boltzmann_weight,population
192.2560392274,-688.998236905,32,-167.74396077259996,113.4699791,113.46997909999999,pmp_2d_1_tot_ener.txt,0.6641321819094529,0.3282386386958607,0.008821832229828302
202.2560392274,-688.998035993,33,-157.74396077259996,113.4699791,113.46997909999999,pmp_2d_1_tot_ener.txt,0.7902063653299188,0.2656724727726389,0.007140286689573709
212.2560392274,-688.998092922,34,-147.74396077259996,113.4699791,113.46997909999999,pmp_2d_1_tot_ener.txt,0.7544828785317482,0.28207888637168177,0.0075812299887507385
222.2560392274,-688.99893026,35,-137.74396077259996,113.4699791,113.46997909999999,pmp_2d_1_tot_ener.txt,0.2290453505936481,0.6809949791704064,0.01830260897822967
-122.1440838736,-688.999155166,0,-122.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.08791470478089296,0.8628900496154094,0.023191271084781515
-112.1440838736,-688.99886594,1,-112.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.26940675994788643,0.6364162069180861,0.017104497593828982
-102.1440838736,-688.998041501,2,-102.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.7867500431732601,0.26721721703829476,0.007181803662723943
-92.1440838736,-688.996767219,3,-92.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,1.5863740706834566,0.06987959343520543,0.0018781032361799383
-82.1440838736,-688.995100914,4,-82.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,2.631996244801949,0.012095681865255649,0.0003250868835692854
-72.1440838736,-688.993112652,5,-72.1440838736,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,3.879649486558946,0.0014918795136289321,4.009616548692521e-05
-62.1440838736,-688.991020442,6,-62.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,5.192531083156928,0.00016493744786252163,4.432904362631844e-06
-52.1440838736,-688.989247993,7,-52.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,6.304759622830225,2.5531570016658962e-05,6.861935211100432e-07
-42.1440838736,-688.987964797,8,-42.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.1099772698487325,6.614371551334362e-06,1.7776967502502852e-07
-32.1440838736,-688.987587781,9,-32.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.346558381708249,4.4477749889292175e-06,1.1953962794951964e-07
-22.1440838736,-688.98765329,10,-22.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.3054508635611315,4.765286499775303e-06,1.2807315493114614e-07
-12.1440838736,-688.987542111,11,-12.14408387360001,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.375216739362698,4.2390215675510275e-06,1.1392911339182487e-07
-2.1440838736,-688.986976475,12,-2.1440838736000103,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.730158688218876,2.337199364143739e-06,6.281521505224748e-08
7.8559161264,-688.985810948,13,7.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,8.461537922929162,6.853256657099303e-07,1.841900170470285e-08
17.8559161264,-688.984570274,14,17.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,9.240072612057881,1.8567190574264834e-07,4.990169374215094e-09
27.8559161264,-688.983212938,15,27.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,10.09181381150254,4.449032238214116e-08,1.1957341812823386e-09
37.8559161264,-688.981525225,16,37.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,11.150869708339163,7.529381005351402e-09,2.0236172160466512e-10
47.8559161264,-688.979549532,17,47.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,12.390635783602786,9.410405779276084e-10,2.5291666249049422e-11
57.8559161264,-688.9772988,18,57.85591612639999,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,13.802991437033455,8.804982917211334e-11,2.366451505854424e-12
67.8559161264,-688.975010254,19,67.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,15.23907573367531,7.917037924525258e-12,2.1278049593687478e-13
77.8559161264,-688.973039548,20,77.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,16.475712419185086,9.946986197262827e-13,2.6733794587168772e-14
87.8559161264,-688.984657814,21,87.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,9.185140432715627,2.0359329014557601e-07,5.471829446767922e-09
97.8559161264,-688.985674629,22,97.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,8.547079386937172,5.937195201300993e-07,1.5956969657722244e-08
107.8559161264,-688.98673872,23,107.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.879352203245768,1.8197449784705063e-06,4.890796819326977e-08
117.8559161264,-688.988037944,24,117.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,7.064076834375132,7.143751901307573e-06,1.9199744739145816e-07
127.8559161264,-688.989783815,25,127.85591612640002,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,5.968526241477248,4.4876448388557236e-05,1.2061118103808206e-06
137.8559161264,-688.991884963,26,137.85591612639996,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,4.650035965231508,0.0004097498444613334,1.1012549888696906e-05
147.8559161264,-688.993789284,27,147.85591612639996,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,3.455056496204638,0.0030411885889564685,8.173582372153726e-05
157.8559161264,-688.995615429,28,157.85591612639996,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,2.3091332077384243,0.020788886017455623,0.0005587278372213457
167.8559161264,-688.996964193,29,167.85591612639996,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,1.46277101954867,0.08597918650066289,0.0023108003420303346
177.8559161264,-688.997814834,30,177.85591612639996,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.9289857331117938,0.21049795338483232,0.005657401081302459
187.8559161264,-688.998034308,31,-172.14408387360004,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.7912637188119845,0.2652016928291046,0.007127633877901297
197.8559161264,-688.997718802,32,-162.14408387360004,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.9892467229112087,0.19026050875716877,0.005113493935041377
207.8559161264,-688.997266631,33,-152.14408387360004,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,1.2729883092831997,0.11820808433571597,0.0031769930936903796
217.8559161264,-688.997943639,34,-142.14408387360004,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.8481593752936413,0.2410619485006275,0.006478847448055981
227.8559161264,-688.998835752,35,-132.14408387360004,123.4699791,123.46997909999999,pmp_2d_2_tot_ener.txt,0.2883500159379825,0.6165117440769806,0.016569539757948528
-113.1118859288,-688.998985353,0,-113.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,0.1944739711334707,0.7216533624316236,0.019395354906288628
-103.1118859288,-688.998698103,1,-103.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,0.3747260674950804,0.533356633217008,0.014334640052130612
-93.1118859288,-688.997931156,2,-93.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,0.8559925760435848,0.23791525726955615,0.0063942761062118995
-83.1118859288,-688.99681663,3,-83.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.5553682000864941,0.07361014607279173,0.0019783665982999105
-73.1118859288,-688.995412056,4,-73.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,2.436751692050905,0.016782747992838423,0.0004510577661927627
-63.1118859288,-688.99403067,5,-63.11188592880001,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,3.3035844942607904,0.003920924010610332,0.0001053798356736424
-53.1118859288,-688.992774047,6,-53.11188592880001,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,4.092127332018072,0.0010445923436724872,2.8074752079935553e-05
-43.1118859288,-688.991822697,7,-43.11188592880001,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,4.689108470130973,0.00038375590017696823,1.0313929469177522e-05
-33.1118859288,-688.991110803,8,-33.11188592880001,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,5.135828699618172,0.00018139533046972124,4.875230957074777e-06
-23.1118859288,-688.99043206,9,-23.111885928800007,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,5.561746362517047,8.87874324262207e-05,2.386275534450703e-06
-13.1118859288,-688.989382663,10,-13.111885928800007,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,6.220252921988101,2.9419777321484873e-05,7.906940535709696e-07
-3.1118859288,-688.987806248,11,-3.1118859288000067,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,7.20946826947206,5.597716395715755e-06,1.5044577052039275e-07
6.8881140712,-688.985662604,12,6.888114071199993,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,8.554625188319786,5.86251983426093e-07,1.5756270080626236e-08
16.8881140712,-688.983802494,13,16.888114071199993,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,9.72186183603479,8.275038020550607e-08,2.2240220530645447e-09
26.8881140712,-688.98193209,14,26.888114071199993,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,10.895558066234443,1.1554468211228756e-08,3.105410760577525e-10
36.8881140712,-688.979709534,15,36.88811407119999,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,12.290233012725242,1.113653940078078e-09,2.9930870602224313e-11
46.8881140712,-688.977138291,16,46.88811407119999,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,13.903712355202742,7.436264778070914e-11,1.998591041851962e-12
56.8881140712,-688.974250457,17,56.88811407119999,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,15.715855549492476,3.5582446625286075e-12,9.563236543457323e-14
66.8881140712,-688.971217374,18,66.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,17.619143867415275,1.4612311359701031e-13,3.927245123166007e-15
76.8881140712,-688.968578073,19,76.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,19.275330249681012,9.082639336303302e-15,2.4410752112322003e-16
86.8881140712,-688.985541287,20,86.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,8.630752755164544,5.159724799126739e-07,1.386741875083052e-08
96.8881140712,-688.986756272,21,96.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,7.868338156938558,1.8536771503632525e-06,4.981993860851655e-08
106.8881140712,-688.987871843,22,106.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,7.168306785510172,5.997861222704828e-06,1.6120017330903614e-07
116.8881140712,-688.989207348,23,116.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,6.330264745408971,2.446230765709379e-05,6.574557308753763e-07
126.8881140712,-688.990710949,24,126.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,5.3867408728134265,0.00011908042116673487,3.2004382590789658e-06
136.8881140712,-688.992391174,25,136.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,4.332383766878858,0.0006981096514081875,1.8762587632022778e-05
146.8881140712,-688.994091128,26,146.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,3.265646526477179,0.004178550584413714,0.00011230387856228229
156.8881140712,-688.995669972,27,156.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,2.2749069585487143,0.022017323593742984,0.0005917436645044505
166.8881140712,-688.996809208,28,166.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.5600255754445533,0.07303732381887051,0.0019629712693353418
176.8881140712,-688.997456785,29,176.8881140712,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.15366487273174,0.14440176666842958,0.0038809817281141522
186.8881140712,-688.997522175,30,-173.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.1126320282784,0.1546907396760836,0.004157511005871909
196.8881140712,-688.997073393,31,-163.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.3942469849896617,0.0964521825306675,0.0025922754733172584
206.8881140712,-688.996381159,32,-153.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.828630378276277,0.046544706513817036,0.0012509483761049625
216.8881140712,-688.996848467,33,-143.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,1.5353901810018526,0.07611870055725833,0.002045787200850767
226.8881140712,-688.99797011,34,-133.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,0.8315485720352715,0.24787309115174191,0.006661905597456955
236.8881140712,-688.998735376,35,-123.1118859288,133.4699791,133.4699791,pmp_2d_3_tot_ener.txt,0.3513369068861419,0.5546976833521003,0.014908208004545209
-104.5046990126,-688.99885234,0,-104.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,0.27794088878700773,0.6273707207751924,0.016861388612184124
-94.5046990126,-688.998667982,1,-94.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,0.3936272803670041,0.5167118857781825,0.013887291226908243
-84.5046990126,-688.998066778,2,-84.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,0.7708884862219585,0.2744222634821626,0.0073754484791552525
-74.5046990126,-688.997221833,3,-74.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.3010994786845507,0.11276351773582022,0.003030663419343565
-64.5046990126,-688.996292928,4,-64.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.8839961666452079,0.04241672688256684,0.0011400036564347704
-54.5046990126,-688.99533935,5,-54.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,2.482375395848098,0.01554629455084451,0.00041782650229098
-44.5046990126,-688.994325055,6,-44.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,3.1188551177817483,0.005345163517429494,0.0001436580896725385
-34.5046990126,-688.993241728,7,-34.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,3.7986530736882504,0.001708985656923136,4.593117010373751e-05
-24.5046990126,-688.9918551,8,-24.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,4.66877528065912,0.00039707037697824996,1.06717730217694e-05
-14.5046990126,-688.989958428,9,-14.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,5.858954929685611,5.393113123107255e-05,1.4494679650625034e-06
-4.5046990126,-688.987539249,10,-4.5046990125999855,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,7.377012671532249,4.226270755735773e-06,1.1358641905493872e-07
5.4953009874,-688.984868578,11,5.4953009874000145,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,9.052884025918418,2.541617910519353e-07,6.83092243131803e-09
15.4953009874,-688.982751109,12,15.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,10.381615884345281,2.7362079796316726e-08,7.353908070705289e-10
25.4953009874,-688.980404612,13,25.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,11.854064982534174,2.3146860921512463e-09,6.22101421417231e-11
35.4953009874,-688.977727939,14,35.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,13.533702648831854,1.3832521256098423e-10,3.71766658311982e-12
45.4953009874,-688.974625584,15,45.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,15.480459803049396,5.281023066293331e-12,1.4193423320848273e-13
55.4953009874,-688.971106945,16,55.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,17.688439111166034,1.3008834112726423e-13,3.496290153532953e-15
65.4953009874,-688.967388861,17,65.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,20.02157204626651,2.59768300831301e-15,6.981604535243902e-17
75.4953009874,-688.963847145,18,75.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,22.2440323904666,6.245356702387941e-17,1.6785193011646174e-18
85.4953009874,-688.985923301,19,85.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,8.391035351019964,7.713599019988792e-07,2.0731281580033944e-08
95.4953009874,-688.987161246,20,95.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,7.61421313518461,2.838967033832053e-06,7.630086140372326e-08
105.4953009874,-688.988449839,21,105.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,6.80560881953784,1.1020883748699168e-05,2.962003128021483e-07
115.4953009874,-688.989664314,22,115.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,6.04351425111211,3.957225896390655e-05,1.0635549517324546e-06
125.4953009874,-688.990950956,23,125.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,5.236134206485759,0.0001533045523377175,4.120255452452713e-06
135.4953009874,-688.992380968,24,135.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,4.338788128543061,0.0006906502305612198,1.856210617894008e-05
145.4953009874,-688.993914179,25,145.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,3.3766837004500267,0.003468460509943474,9.321930177409035e-05
155.4953009874,-688.995346697,26,155.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,2.4777650837735927,0.015666985260330422,0.00042107021910327833
165.4953009874,-688.996387036,27,165.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.8249425050755719,0.046833526019182815,0.0012587107688298476
175.4953009874,-688.996909178,28,175.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.4972934532881192,0.08114172914876175,0.002180787503362175
185.4953009874,-688.996858577,29,-174.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.5290460601807987,0.07693305211092517,0.0020676739379244164
195.4953009874,-688.996345767,30,-164.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.850839193562822,0.044842674683310144,0.0012052040989588707
205.4953009874,-688.995614069,31,-154.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,2.309986620658006,0.02075914773446459,0.0005579285829215094
215.4953009874,-688.995669592,32,-144.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,2.2751454121239765,0.02200851882847038,0.0005915070252033417
225.4953009874,-688.996791974,33,-134.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,1.5708400737091441,0.07172435517998886,0.0019276835618879185
235.4953009874,-688.997868666,34,-124.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,0.8952056430768569,0.22276972295914174,0.005987220546731026
245.4953009874,-688.998605875,35,-114.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt,0.43260001131650017,0.48401342056183017,0.013008478252733017
-93.5442003963,-688.998598145,0,-93.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,0.43745065954612083,0.4800912376700621,0.012903064583021996
-83.5442003963,-688.998413707,1,-83.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,0.553187251852521,0.3953770113689863,0.010626261660376852
-73.5442003963,-688.99796894,2,-73.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,0.8322827581315525,0.24756801770066178,0.006653706359201835
-63.5442003963,-688.9972698,3,-63.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,1.2709997317449253,0.1186030419631471,0.003187608083872315
-53.5442003963,-688.996317922,4,-53.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,1.8683121948518426,0.043547446089016575,0.0011703931778450965
-43.5442003963,-688.995100969,5,-43.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,2.63196173178917,0.012096382129690463,0.0003251057040694708
-33.5442003963,-688.993535491,6,-33.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,3.6143140081120375,0.0023282341345215443,6.257426306699942e-05
-23.5442003963,-688.991438616,7,-23.5442003963,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,4.930122936409897,0.00025614132696425915,6.88412498474326e-06
-13.5442003963,-688.988807446,8,-13.544200396299999,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,6.58120703909714,1.6057936656830733e-05,4.3157753671721256e-07
-3.5442003963,-688.985878417,9,-3.544200396299999,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,8.419200486236086,7.357650967941178e-07,1.9774625773095927e-08
6.4557996037,-688.983180021,10,6.455799603700001,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,10.11246954085734,4.297522556036543e-08,1.1550140210149298e-09
16.4557996037,-688.980493828,11,16.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,11.798081097306735,2.542585230052417e-09,6.833522225987919e-11
26.4557996037,-688.977599576,12,26.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,13.61425164747076,1.2084331022674892e-10,3.2478181519186195e-12
36.4557996037,-688.974305642,13,36.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,15.6812264392005,3.77105261734372e-12,1.0135185075175226e-13
46.4557996037,-688.970632263,14,46.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,17.986306563305604,7.89307847385604e-14,2.1213655512916706e-15
56.4557996037,-688.96653969,15,56.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,20.554434893829587,1.0626826509455554e-15,2.8560952170159916e-17
66.4557996037,-688.962250991,16,66.4557996037,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,23.245634147446047,1.1638726035962841e-17,3.1280561260594086e-19
76.4557996037,-688.95812249,17,76.45579960370003,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,25.836307638344636,1.508824770609358e-19,4.0551590889512136e-21
86.4557996037,-688.98609741,18,86.45579960370003,153.4699791,153.4699791,pmp_2d_5_tot_ener.txt,8.281780304011557,9.265048905173637e-07,2.4901001103142507e-08
