phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-104.5046990126,-688.99885234,0,-104.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-94.5046990126,-688.998667982,1,-94.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-84.5046990126,-688.998066778,2,-84.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-74.5046990126,-688.997221833,3,-74.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-64.5046990126,-688.996292928,4,-64.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-54.5046990126,-688.99533935,5,-54.5046990126,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-44.5046990126,-688.994325055,6,-44.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-34.5046990126,-688.993241728,7,-34.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-24.5046990126,-688.9918551,8,-24.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-14.5046990126,-688.989958428,9,-14.504699012599986,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
-4.5046990126,-688.987539249,10,-4.5046990125999855,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
5.4953009874,-688.984868578,11,5.4953009874000145,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
15.4953009874,-688.982751109,12,15.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
25.4953009874,-688.980404612,13,25.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
35.4953009874,-688.977727939,14,35.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
45.4953009874,-688.974625584,15,45.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
55.4953009874,-688.971106945,16,55.495300987400014,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
65.4953009874,-688.967388861,17,65.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
75.4953009874,-688.963847145,18,75.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
85.4953009874,-688.985923301,19,85.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
95.4953009874,-688.987161246,20,95.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
105.4953009874,-688.988449839,21,105.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
115.4953009874,-688.989664314,22,115.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
125.4953009874,-688.990950956,23,125.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
135.4953009874,-688.992380968,24,135.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
145.4953009874,-688.993914179,25,145.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
155.4953009874,-688.995346697,26,155.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
165.4953009874,-688.996387036,27,165.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
175.4953009874,-688.996909178,28,175.49530098740001,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
185.4953009874,-688.996858577,29,-174.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
195.4953009874,-688.996345767,30,-164.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
205.4953009874,-688.995614069,31,-154.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
215.4953009874,-688.995669592,32,-144.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
225.4953009874,-688.996791974,33,-134.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
235.4953009874,-688.997868666,34,-124.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
245.4953009874,-688.998605875,35,-114.50469901259999,143.4699791,143.4699791,pmp_2d_4_tot_ener.txt
