phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
81.1330363141,-688.986904245,0,81.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
91.1330363141,-688.986130079,1,91.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
101.1330363141,-688.983915072,2,101.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
111.1330363141,-688.980623838,3,111.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
121.1330363141,-688.976821426,4,121.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
131.1330363141,-688.972920533,5,131.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
141.1330363141,-688.968988617,6,141.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
151.1330363141,-688.965054458,7,151.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
161.1330363141,-688.961230285,8,161.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
171.1330363141,-688.959999759,9,171.13303631409997,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
181.1330363141,-688.963074603,10,-178.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
191.1330363141,-688.966095587,11,-168.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
201.1330363141,-688.969719661,12,-158.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
211.1330363141,-688.973888146,13,-148.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
221.1330363141,-688.977849599,14,-138.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
231.1330363141,-688.981506678,15,-128.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
241.1330363141,-688.984629729,16,-118.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
251.1330363141,-688.986736723,17,-108.86696368590003,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
261.1330363141,-688.987585532,18,-98.86696368589998,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
271.1330363141,-688.987114498,19,-88.86696368589998,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
281.1330363141,-688.985402052,20,-78.86696368589998,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
291.1330363141,-688.982605504,21,-68.86696368589998,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
301.1330363141,-688.978999614,22,-58.866963685899975,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
311.1330363141,-688.974904853,23,-48.866963685899975,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
321.1330363141,-688.970528153,24,-38.866963685899975,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
331.1330363141,-688.966069823,25,-28.866963685899975,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
341.1330363141,-688.961708661,26,-18.86696368589992,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
351.1330363141,-688.957642546,27,-8.866963685899918,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
361.1330363141,-688.954118881,28,1.1330363141000817,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
371.1330363141,-688.951187814,29,11.133036314100082,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
381.1330363141,-688.969150633,30,21.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
391.1330363141,-688.973373784,31,31.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
401.1330363141,-688.977417534,32,41.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
411.1330363141,-688.981121526,33,51.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
421.1330363141,-688.984146459,34,61.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
431.1330363141,-688.986180423,35,71.13303631410008,403.4699791,43.469979100000046,pmp_2d_30_tot_ener.txt
