phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
171.9135122726,-688.997489938,0,171.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
181.9135122726,-688.997186522,1,-178.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
191.9135122726,-688.996200335,2,-168.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
201.9135122726,-688.994623615,3,-158.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
211.9135122726,-688.992598772,4,-148.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
221.9135122726,-688.990350329,5,-138.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
231.9135122726,-688.988240849,6,-128.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
241.9135122726,-688.986676584,7,-118.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
251.9135122726,-688.985703858,8,-108.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
261.9135122726,-688.98496129,9,-98.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
271.9135122726,-688.984302631,10,-88.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
281.9135122726,-688.982813616,11,-78.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
291.9135122726,-688.984832209,12,-68.08648772740003,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
301.9135122726,-688.985736746,13,-58.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
311.9135122726,-688.986365015,14,-48.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
321.9135122726,-688.986790565,15,-38.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
331.9135122726,-688.98694783,16,-28.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
341.9135122726,-688.986940833,17,-18.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
351.9135122726,-688.98727795,18,-8.086487727400026,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
361.9135122726,-688.987297751,19,1.9135122725999736,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
371.9135122726,-688.986866075,20,11.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
381.9135122726,-688.986004073,21,21.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
391.9135122726,-688.984735282,22,31.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
401.9135122726,-688.983097461,23,41.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
411.9135122726,-688.981179181,24,51.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
421.9135122726,-688.987873826,25,61.913512272599974,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
431.9135122726,-688.990512566,26,71.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
441.9135122726,-688.992967765,27,81.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
451.9135122726,-688.99502088,28,91.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
461.9135122726,-688.996595844,29,101.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
471.9135122726,-688.997665042,30,111.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
481.9135122726,-688.998197027,31,121.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
491.9135122726,-688.998081826,32,131.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
501.9135122726,-688.997360778,33,141.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
511.9135122726,-688.996842028,34,151.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
521.9135122726,-688.997243695,35,161.91351227259997,313.4699791,-46.53002090000001,pmp_2d_21_tot_ener.txt
