phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-79.4316551796,-688.993241321,0,-79.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-69.4316551796,-688.992992383,1,-69.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-59.4316551796,-688.992105451,2,-59.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-49.4316551796,-688.990626162,3,-49.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-39.4316551796,-688.988507666,4,-39.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-29.4316551796,-688.98586898,5,-29.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-19.4316551796,-688.982731256,6,-19.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
-9.4316551796,-688.979109608,7,-9.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
0.5683448204,-688.975130548,8,0.5683448204000001,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
10.5683448204,-688.972972024,9,10.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
20.5683448204,-688.969604907,10,20.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
30.5683448204,-688.965890887,11,30.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
40.5683448204,-688.961887241,12,40.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
50.5683448204,-688.957786176,13,50.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
60.5683448204,-688.953844538,14,60.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
70.5683448204,-688.988127354,15,70.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
80.5683448204,-688.989132767,16,80.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
90.5683448204,-688.98957657,17,90.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
100.5683448204,-688.989747593,18,100.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
110.5683448204,-688.9898125,19,110.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
120.5683448204,-688.989825209,20,120.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
130.5683448204,-688.989971125,21,130.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
140.5683448204,-688.990286841,22,140.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
150.5683448204,-688.990924834,23,150.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
160.5683448204,-688.991643337,24,160.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
170.5683448204,-688.992111047,25,170.5683448204,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
180.5683448204,-688.992122548,26,-179.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
190.5683448204,-688.991680164,27,-169.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
200.5683448204,-688.990894866,28,-159.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
210.5683448204,-688.990054152,29,-149.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
220.5683448204,-688.989751734,30,-139.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
230.5683448204,-688.990082563,31,-129.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
240.5683448204,-688.990768885,32,-119.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
250.5683448204,-688.991605673,33,-109.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
260.5683448204,-688.992390725,34,-99.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
270.5683448204,-688.993011702,35,-89.4316551796,193.4699791,-166.5300209,pmp_2d_9_tot_ener.txt
