phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-81.0719069583,-688.991660617,0,-81.0719069583,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-71.0719069583,-688.991370344,1,-71.0719069583,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-61.0719069583,-688.990432469,2,-61.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-51.0719069583,-688.988862018,3,-51.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-41.0719069583,-688.986555323,4,-41.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-31.0719069583,-688.983702081,5,-31.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-21.0719069583,-688.980215808,6,-21.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-11.0719069583,-688.976242584,7,-11.07190695829999,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
-1.0719069583,-688.973083284,8,-1.0719069582999907,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
8.9280930417,-688.970116961,9,8.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
18.9280930417,-688.96634203,10,18.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
28.9280930417,-688.962283212,11,28.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
38.9280930417,-688.958046446,12,38.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
48.9280930417,-688.953822549,13,48.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
58.9280930417,-688.989039278,14,58.92809304170001,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
68.9280930417,-688.990443652,15,68.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
78.9280930417,-688.990991598,16,78.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
88.9280930417,-688.990959844,17,88.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
98.9280930417,-688.99058811,18,98.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
108.9280930417,-688.990134003,19,108.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
118.9280930417,-688.989729209,20,118.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
128.9280930417,-688.989426347,21,128.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
138.9280930417,-688.989127032,22,138.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
148.9280930417,-688.98966389,23,148.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
158.9280930417,-688.990286348,24,158.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
168.9280930417,-688.990711386,25,168.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
178.9280930417,-688.990655987,26,178.92809304169998,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
188.9280930417,-688.990142691,27,-171.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
198.9280930417,-688.989311148,28,-161.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
208.9280930417,-688.9886322,29,-151.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
218.9280930417,-688.988240579,30,-141.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
228.9280930417,-688.988653898,31,-131.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
238.9280930417,-688.989386842,32,-121.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
248.9280930417,-688.990188801,33,-111.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
258.9280930417,-688.990889467,34,-101.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
268.9280930417,-688.991434116,35,-91.07190695830002,203.4699791,-156.5300209,pmp_2d_10_tot_ener.txt
