phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-178.0322339685,-688.995617212,0,-178.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-168.0322339685,-688.995322964,1,-168.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-158.0322339685,-688.994476382,2,-158.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-148.0322339685,-688.993254562,3,-148.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-138.0322339685,-688.991861253,4,-138.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-128.0322339685,-688.99053093,5,-128.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-118.0322339685,-688.989573132,6,-118.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-108.0322339685,-688.988718139,7,-108.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-98.0322339685,-688.987822894,8,-98.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-88.0322339685,-688.986757405,9,-88.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-78.0322339685,-688.98528841,10,-78.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-68.0322339685,-688.983126631,11,-68.0322339685,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-58.0322339685,-688.980286687,12,-58.03223396850001,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-48.0322339685,-688.977022019,13,-48.03223396850001,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-38.0322339685,-688.973586722,14,-38.03223396850001,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-28.0322339685,-688.970418279,15,-28.03223396850001,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-18.0322339685,-688.967703291,16,-18.03223396850001,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
-8.0322339685,-688.985297039,17,-8.032233968500009,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
1.9677660315,-688.987357201,18,1.9677660314999912,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
11.9677660315,-688.989188263,19,11.967766031499991,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
21.9677660315,-688.991387806,20,21.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
31.9677660315,-688.99360466,21,31.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
41.9677660315,-688.995385622,22,41.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
51.9677660315,-688.996652116,23,51.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
61.9677660315,-688.997483207,24,61.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
71.9677660315,-688.997887668,25,71.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
81.9677660315,-688.997915704,26,81.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
91.9677660315,-688.997543578,27,91.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
101.9677660315,-688.996840017,28,101.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
111.9677660315,-688.995884629,29,111.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
121.9677660315,-688.99478281,30,121.96776603149999,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
131.9677660315,-688.993777066,31,131.9677660315,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
141.9677660315,-688.993178006,32,141.9677660315,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
151.9677660315,-688.993721102,33,151.9677660315,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
161.9677660315,-688.994076698,34,161.9677660315,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
171.9677660315,-688.995333454,35,171.9677660315,263.4699791,-96.53002090000001,pmp_2d_16_tot_ener.txt
