phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
-86.6897620149,-688.989994283,0,-86.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-76.6897620149,-688.989757329,1,-76.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-66.6897620149,-688.988966073,2,-66.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-56.6897620149,-688.98751423,3,-56.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-46.6897620149,-688.985193605,4,-46.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-36.6897620149,-688.982266329,5,-36.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-26.6897620149,-688.978620424,6,-26.689762014899998,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-16.6897620149,-688.974463287,7,-16.689762014899998,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
-6.6897620149,-688.971398647,8,-6.689762014899998,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
3.3102379851,-688.967625505,9,3.3102379851000023,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
13.3102379851,-688.963693418,10,13.310237985100002,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
23.3102379851,-688.959823585,11,23.310237985100002,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
33.3102379851,-688.95632042,12,33.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
43.3102379851,-688.953606791,13,43.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
53.3102379851,-688.993259684,14,53.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
63.3102379851,-688.994631732,15,63.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
73.3102379851,-688.995166992,16,73.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
83.3102379851,-688.994936364,17,83.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
93.3102379851,-688.994176358,18,93.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
103.3102379851,-688.993220839,19,103.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
113.3102379851,-688.992278475,20,113.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
123.3102379851,-688.991526013,21,123.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
133.3102379851,-688.990953771,22,133.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
143.3102379851,-688.990859841,23,143.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
153.3102379851,-688.991243055,24,153.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
163.3102379851,-688.991685741,25,163.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
173.3102379851,-688.991855946,26,173.3102379851,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
183.3102379851,-688.99172852,27,-176.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
193.3102379851,-688.991485672,28,-166.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
203.3102379851,-688.991171145,29,-156.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
213.3102379851,-688.990930505,30,-146.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
223.3102379851,-688.991016918,31,-136.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
233.3102379851,-688.991220898,32,-126.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
243.3102379851,-688.991529508,33,-116.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
253.3102379851,-688.991875306,34,-106.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
263.3102379851,-688.992176895,35,-96.6897620149,213.4699791,-146.5300209,pmp_2d_11_tot_ener.txt
