phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file
72.4986355934,-688.987086322,0,72.4986355934,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
82.4986355934,-688.986294283,1,82.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
92.4986355934,-688.983996249,2,92.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
102.4986355934,-688.980603611,3,102.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
112.4986355934,-688.976687015,4,112.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
122.4986355934,-688.972664018,5,122.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
132.4986355934,-688.96868018,6,132.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
142.4986355934,-688.96484779,7,142.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
152.4986355934,-688.961148476,8,152.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
162.4986355934,-688.96195816,9,162.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
172.4986355934,-688.965672594,10,172.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
182.4986355934,-688.969109215,11,-177.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
192.4986355934,-688.972613025,12,-167.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
202.4986355934,-688.976222385,13,-157.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
212.4986355934,-688.980062544,14,-147.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
222.4986355934,-688.983551282,15,-137.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
232.4986355934,-688.986343033,16,-127.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
242.4986355934,-688.988086897,17,-117.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
252.4986355934,-688.988631811,18,-107.50136440660003,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
262.4986355934,-688.987917325,19,-97.50136440659998,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
272.4986355934,-688.986073938,20,-87.50136440659998,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
282.4986355934,-688.983282765,21,-77.50136440659998,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
292.4986355934,-688.979719477,22,-67.50136440659998,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
302.4986355934,-688.975691755,23,-57.501364406599976,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
312.4986355934,-688.971427387,24,-47.501364406599976,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
322.4986355934,-688.96703619,25,-37.501364406599976,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
332.4986355934,-688.962664003,26,-27.501364406600032,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
342.4986355934,-688.958615884,27,-17.501364406600032,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
352.4986355934,-688.955087114,28,-7.5013644066000325,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
362.4986355934,-688.952278293,29,2.4986355933999675,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
372.4986355934,-688.970191198,30,12.498635593399968,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
382.4986355934,-688.974224874,31,22.498635593399968,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
392.4986355934,-688.978048262,32,32.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
402.4986355934,-688.981482704,33,42.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
412.4986355934,-688.984338272,34,52.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
422.4986355934,-688.98633493,35,62.49863559339997,413.4699791,53.469979100000046,pmp_2d_31_tot_ener.txt
