phi_raw,energy_hartree,step,phi_deg,psi_raw,psi_deg,source_file,deltaE_kcal,boltzmann_weight,population
-127.7439607726,-688.999295267,0,-127.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,0.0,1.0,0.030019544386977633
-117.7439607726,-688.998929327,1,-117.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,0.2296308168765518,0.6803265293121755,0.020423092444325292
-107.7439607726,-688.997940355,2,-107.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,0.850220116443002,0.2402301119802292,0.007211598509679097
-97.7439607726,-688.996422623,3,-97.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,1.8026113254515368,0.048621100500117,0.0014595832846069625
-87.7439607726,-688.99445281,4,-87.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,3.038687644934601,0.006114511874289,0.00018355486061492044
-77.7439607726,-688.992089578,5,-77.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,4.5216381141903845,0.0005082234488963,1.5256636382645337e-05
-67.7439607726,-688.989392156,6,-67.7439607726,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,6.214295974555687,2.9715218481337804e-05,8.920373201692583e-07
-57.7439607726,-688.986665994,7,-57.74396077259999,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,7.924988457242397,1.685641463645357e-06,5.0602188738431735e-08
-47.7439607726,-688.984384188,8,-47.74396077259999,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.356843340027329,1.5264425988342901e-07,4.582311134987947e-09
-37.7439607726,-688.982860636,9,-37.74396077259999,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,10.312886654146777,3.070558067067333e-08,9.217675418712004e-10
-27.7439607726,-688.983197985,10,-27.74396077259999,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,10.10119696067004,4.3795558576741546e-08,1.3147227146469717e-09
-17.7439607726,-688.984126436,11,-17.74396077259999,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.518585161994022,1.1637347287190089e-07,3.4934786343447663e-09
-7.7439607726,-688.984788076,12,-7.743960772599991,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.103399793631906,2.3351258197257477e-07,7.009941319443461e-09
2.2560392274,-688.985026846,13,2.2560392274000094,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,8.953569356518692,3.0023374527682865e-07,9.012880242806293e-09
12.2560392274,-688.984739261,14,12.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.134031668613844,2.218173058278237e-07,6.6588544580981455e-09
22.2560392274,-688.983768059,15,22.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.743470124756303,7.980473959244348e-08,2.395701922486548e-09
32.2560392274,-688.983943561,16,32.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.633340957020646,9.59966606087026e-08,2.881776014144575e-09
42.2560392274,-688.982701761,17,42.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,10.412582221835423,2.597709570409204e-08,7.79820577533757e-10
52.2560392274,-688.981245274,18,52.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,11.32654161311918,5.607702119164714e-09,1.6834066267521367e-10
62.2560392274,-688.979535606,19,62.25603922740001,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,12.399374480507229,9.273471499655731e-10,2.7838538930528723e-11
72.2560392274,-688.977626499,20,72.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,13.59735720986209,1.2431683841212735e-10,3.731934848761582e-12
82.2560392274,-688.982431498,21,82.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,10.582174814845535,1.9545417125238663e-08,5.867445169530947e-10
92.2560392274,-688.983226458,22,92.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,10.083329883389824,4.5127987521418095e-08,1.3547216244941831e-09
102.2560392274,-688.98399306,23,102.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,9.602279865603238,1.0113085133872845e-07,3.035902080655795e-09
112.2560392274,-688.984993414,24,112.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,8.974548253259277,2.898522616599903e-07,8.701232834567933e-09
122.2560392274,-688.986494238,25,122.25603922739998,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,8.032766974450011,1.406857720405082e-06,4.223322778386253e-08
132.2560392274,-688.988737448,26,132.25603922740004,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,6.625131447231902,1.4917342813749432e-05,4.4781183473311286e-07
142.2560392274,-688.991201778,27,142.25603922740004,113.4699791,113.4699791,pmp_2d_1_tot_ener.txt,5.078741025199291,0.000199624395763,5.992633409330968e-06
