# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -81.0719069583     -688.9916606170
      -71.0719069583     -688.9913703440
      -61.0719069583     -688.9904324690
      -51.0719069583     -688.9888620180
      -41.0719069583     -688.9865553230
      -31.0719069583     -688.9837020810
      -21.0719069583     -688.9802158080
      -11.0719069583     -688.9762425840
       -1.0719069583     -688.9730832840
        8.9280930417     -688.9701169610
       18.9280930417     -688.9663420300
       28.9280930417     -688.9622832120
       38.9280930417     -688.9580464460
       48.9280930417     -688.9538225490
       58.9280930417     -688.9890392780
       68.9280930417     -688.9904436520
       78.9280930417     -688.9909915980
       88.9280930417     -688.9909598440
       98.9280930417     -688.9905881100
      108.9280930417     -688.9901340030
      118.9280930417     -688.9897292090
      128.9280930417     -688.9894263470
      138.9280930417     -688.9891270320
      148.9280930417     -688.9896638900
      158.9280930417     -688.9902863480
      168.9280930417     -688.9907113860
      178.9280930417     -688.9906559870
      188.9280930417     -688.9901426910
      198.9280930417     -688.9893111480
      208.9280930417     -688.9886322000
      218.9280930417     -688.9882405790
      228.9280930417     -688.9886538980
      238.9280930417     -688.9893868420
      248.9280930417     -688.9901888010
      258.9280930417     -688.9908894670
      268.9280930417     -688.9914341160
      278.9280930417     -688.9916613230
