# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -165.4207872241     -688.9893932000
     -155.4207872241     -688.9892748440
     -145.4207872241     -688.9889754030
     -135.4207872241     -688.9888076480
     -125.4207872241     -688.9887820690
     -115.4207872241     -688.9886928150
     -105.4207872241     -688.9886158700
      -95.4207872241     -688.9885243190
      -85.4207872241     -688.9882265860
      -75.4207872241     -688.9875297230
      -65.4207872241     -688.9862797690
      -55.4207872241     -688.9842446720
      -45.4207872241     -688.9813575730
      -35.4207872241     -688.9777943270
      -25.4207872241     -688.9757410690
      -15.4207872241     -688.9724568190
       -5.4207872241     -688.9687207680
        4.5792127759     -688.9647169270
       14.5792127759     -688.9606184740
       24.5792127759     -688.9566296190
       34.5792127759     -688.9883867780
       44.5792127759     -688.9907131220
       54.5792127759     -688.9924866410
       64.5792127759     -688.9934982590
       74.5792127759     -688.9938019170
       84.5792127759     -688.9934732560
       94.5792127759     -688.9926905340
      104.5792127759     -688.9917218880
      114.5792127759     -688.9907800120
      124.5792127759     -688.9899024260
      134.5792127759     -688.9891756410
      144.5792127759     -688.9887618250
      154.5792127759     -688.9887964240
      164.5792127759     -688.9889632820
      174.5792127759     -688.9891287860
      184.5792127759     -688.9893128050
      194.5792127759     -688.9893932400
