# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -78.7570603675     -688.9966569060
      -68.7570603675     -688.9963713130
      -58.7570603675     -688.9955601670
      -48.7570603675     -688.9941951930
      -38.7570603675     -688.9922074220
      -28.7570603675     -688.9897167920
      -18.7570603675     -688.9869577530
       -8.7570603675     -688.9840082370
        1.2429396325     -688.9807143000
       11.2429396325     -688.9770144820
       21.2429396325     -688.9736705280
       31.2429396325     -688.9715731940
       41.2429396325     -688.9684504480
       51.2429396325     -688.9651005740
       61.2429396325     -688.9618393950
       71.2429396325     -688.9835836980
       81.2429396325     -688.9859664020
       91.2429396325     -688.9877201820
      101.2429396325     -688.9889283020
      111.2429396325     -688.9897585860
      121.2429396325     -688.9904701000
      131.2429396325     -688.9911586860
      141.2429396325     -688.9921375960
      151.2429396325     -688.9931416160
      161.2429396325     -688.9939505510
      171.2429396325     -688.9944481950
      181.2429396325     -688.9945238260
      191.2429396325     -688.9941925600
      201.2429396325     -688.9935777460
      211.2429396325     -688.9929286510
      221.2429396325     -688.9928842940
      231.2429396325     -688.9935030600
      241.2429396325     -688.9943333200
      251.2429396325     -688.9951913910
      261.2429396325     -688.9959471030
      271.2429396325     -688.9964641610
      281.2429396325     -688.9966571010
