# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -178.0322339685     -688.9956172120
     -168.0322339685     -688.9953229640
     -158.0322339685     -688.9944763820
     -148.0322339685     -688.9932545620
     -138.0322339685     -688.9918612530
     -128.0322339685     -688.9905309300
     -118.0322339685     -688.9895731320
     -108.0322339685     -688.9887181390
      -98.0322339685     -688.9878228940
      -88.0322339685     -688.9867574050
      -78.0322339685     -688.9852884100
      -68.0322339685     -688.9831266310
      -58.0322339685     -688.9802866870
      -48.0322339685     -688.9770220190
      -38.0322339685     -688.9735867220
      -28.0322339685     -688.9704182790
      -18.0322339685     -688.9677032910
       -8.0322339685     -688.9852970390
        1.9677660315     -688.9873572010
       11.9677660315     -688.9891882630
       21.9677660315     -688.9913878060
       31.9677660315     -688.9936046600
       41.9677660315     -688.9953856220
       51.9677660315     -688.9966521160
       61.9677660315     -688.9974832070
       71.9677660315     -688.9978876680
       81.9677660315     -688.9979157040
       91.9677660315     -688.9975435780
      101.9677660315     -688.9968400170
      111.9677660315     -688.9958846290
      121.9677660315     -688.9947828100
      131.9677660315     -688.9937770660
      141.9677660315     -688.9931780060
      151.9677660315     -688.9937211020
      161.9677660315     -688.9940766980
      171.9677660315     -688.9953334540
      181.9677660315     -688.9956173410
