# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -169.2587061026     -688.9911403900
     -159.2587061026     -688.9909191750
     -149.2587061026     -688.9904467510
     -139.2587061026     -688.9897543630
     -129.2587061026     -688.9892550740
     -119.2587061026     -688.9887956190
     -109.2587061026     -688.9882588960
      -99.2587061026     -688.9875598530
      -89.2587061026     -688.9867029610
      -79.2587061026     -688.9855985880
      -69.2587061026     -688.9840431880
      -59.2587061026     -688.9817515490
      -49.2587061026     -688.9786198920
      -39.2587061026     -688.9766870800
      -29.2587061026     -688.9735027220
      -19.2587061026     -688.9697867330
       -9.2587061026     -688.9657854610
        0.7412938974     -688.9617597960
       10.7412938974     -688.9583066130
       20.7412938974     -688.9870782400
       30.7412938974     -688.9894595210
       40.7412938974     -688.9914415600
       50.7412938974     -688.9930684570
       60.7412938974     -688.9942512220
       70.7412938974     -688.9947769220
       80.7412938974     -688.9946166980
       90.7412938974     -688.9939476470
      100.7412938974     -688.9930062740
      110.7412938974     -688.9919854030
      120.7412938974     -688.9910445410
      130.7412938974     -688.9901440910
      140.7412938974     -688.9892739980
      150.7412938974     -688.9892791900
      160.7412938974     -688.9896226840
      170.7412938974     -688.9902486400
      180.7412938974     -688.9908923290
      190.7412938974     -688.9911404250
