# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -86.6897620149     -688.9899942830
      -76.6897620149     -688.9897573290
      -66.6897620149     -688.9889660730
      -56.6897620149     -688.9875142300
      -46.6897620149     -688.9851936050
      -36.6897620149     -688.9822663290
      -26.6897620149     -688.9786204240
      -16.6897620149     -688.9744632870
       -6.6897620149     -688.9713986470
        3.3102379851     -688.9676255050
       13.3102379851     -688.9636934180
       23.3102379851     -688.9598235850
       33.3102379851     -688.9563204200
       43.3102379851     -688.9536067910
       53.3102379851     -688.9932596840
       63.3102379851     -688.9946317320
       73.3102379851     -688.9951669920
       83.3102379851     -688.9949363640
       93.3102379851     -688.9941763580
      103.3102379851     -688.9932208390
      113.3102379851     -688.9922784750
      123.3102379851     -688.9915260130
      133.3102379851     -688.9909537710
      143.3102379851     -688.9908598410
      153.3102379851     -688.9912430550
      163.3102379851     -688.9916857410
      173.3102379851     -688.9918559460
      183.3102379851     -688.9917285200
      193.3102379851     -688.9914856720
      203.3102379851     -688.9911711450
      213.3102379851     -688.9909305050
      223.3102379851     -688.9910169180
      233.3102379851     -688.9912208980
      243.3102379851     -688.9915295080
      253.3102379851     -688.9918753060
      263.3102379851     -688.9921768950
      273.3102379851     -688.9922466430
