# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -127.7439607726     -688.9992952670
     -117.7439607726     -688.9989293270
     -107.7439607726     -688.9979403550
      -97.7439607726     -688.9964226230
      -87.7439607726     -688.9944528100
      -77.7439607726     -688.9920895780
      -67.7439607726     -688.9893921560
      -57.7439607726     -688.9866659940
      -47.7439607726     -688.9843841880
      -37.7439607726     -688.9828606360
      -27.7439607726     -688.9831979850
      -17.7439607726     -688.9841264360
       -7.7439607726     -688.9847880760
        2.2560392274     -688.9850268460
       12.2560392274     -688.9847392610
       22.2560392274     -688.9837680590
       32.2560392274     -688.9839435610
       42.2560392274     -688.9827017610
       52.2560392274     -688.9812452740
       62.2560392274     -688.9795356060
       72.2560392274     -688.9776264990
       82.2560392274     -688.9824314980
       92.2560392274     -688.9832264580
      102.2560392274     -688.9839930600
      112.2560392274     -688.9849934140
      122.2560392274     -688.9864942380
      132.2560392274     -688.9887374480
      142.2560392274     -688.9912017780
      152.2560392274     -688.9934882590
      162.2560392274     -688.9955456490
      172.2560392274     -688.9970275660
      182.2560392274     -688.9979660550
      192.2560392274     -688.9982369050
      202.2560392274     -688.9980359930
      212.2560392274     -688.9980929220
      222.2560392274     -688.9989302600
      232.2560392274     -688.9992953330
