# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -70.3061637768     -535.1601431810
      -60.3061637768     -535.1599071010
      -50.3061637768     -535.1590999680
      -40.3061637768     -535.1578114260
      -30.3061637768     -535.1561351770
      -20.3061637768     -535.1540147640
      -10.3061637768     -535.1515144340
       -0.3061637768     -535.1486132880
        9.6938362232     -535.1452814320
       19.6938362232     -535.1414882520
       29.6938362232     -535.1372495260
       39.6938362232     -535.1326566300
       49.6938362232     -535.1279517620
       59.6938362232     -535.1237745000
       69.6938362232     -535.1546154450
       79.6938362232     -535.1552684640
       89.6938362232     -535.1554878840
       99.6938362232     -535.1554293160
      109.6938362232     -535.1553600610
      119.6938362232     -535.1556114530
      129.6938362232     -535.1560258210
      139.6938362232     -535.1566268560
      149.6938362232     -535.1574969080
      159.6938362232     -535.1582003550
      169.6938362232     -535.1584632320
      179.6938362232     -535.1582391570
      189.6938362232     -535.1575504630
      199.6938362232     -535.1559691690
      209.6938362232     -535.1557270010
      219.6938362232     -535.1552987320
      229.6938362232     -535.1557122790
      239.6938362232     -535.1565923390
      249.6938362232     -535.1575179350
      259.6938362232     -535.1584182530
      269.6938362232     -535.1592159050
      279.6938362232     -535.1598750290
      289.6938362232     -535.1601434870
      299.6938362232     -535.1599074290
