# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -173.1291164811     -535.1597898120
     -163.1291164811     -535.1595607430
     -153.1291164811     -535.1588327500
     -143.1291164811     -535.1577726930
     -133.1291164811     -535.1567782770
     -123.1291164811     -535.1560825830
     -113.1291164811     -535.1555407620
     -103.1291164811     -535.1540668150
      -93.1291164811     -535.1547528620
      -83.1291164811     -535.1542540720
      -73.1291164811     -535.1534256010
      -63.1291164811     -535.1519567770
      -53.1291164811     -535.1497323430
      -43.1291164811     -535.1467121050
      -33.1291164811     -535.1429760810
      -23.1291164811     -535.1386013940
      -13.1291164811     -535.1340846170
       -3.1291164811     -535.1299071710
        6.8708835189     -535.1523326010
       16.8708835189     -535.1546605920
       26.8708835189     -535.1566501250
       36.8708835189     -535.1583406630
       46.8708835189     -535.1597681780
       56.8708835189     -535.1607222370
       66.8708835189     -535.1611278310
       76.8708835189     -535.1611611230
       86.8708835189     -535.1607685510
       96.8708835189     -535.1600487180
      106.8708835189     -535.1591306780
      116.8708835189     -535.1581850990
      126.8708835189     -535.1572712370
      136.8708835189     -535.1566859560
      146.8708835189     -535.1569618570
      156.8708835189     -535.1578221640
      166.8708835189     -535.1587999000
      176.8708835189     -535.1595310550
      186.8708835189     -535.1597900330
      196.8708835189     -535.1595609280
