# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
     -108.1505088884     -535.1658919920
      -98.1505088884     -535.1656258440
      -88.1505088884     -535.1648129100
      -78.1505088884     -535.1635636760
      -68.1505088884     -535.1621341470
      -58.1505088884     -535.1603878140
      -48.1505088884     -535.1596164850
      -38.1505088884     -535.1597484250
      -28.1505088884     -535.1589135370
      -18.1505088884     -535.1578892260
       -8.1505088884     -535.1564967320
        1.8494911116     -535.1546055110
       11.8494911116     -535.1524687550
       21.8494911116     -535.1517087280
       31.8494911116     -535.1503973970
       41.8494911116     -535.1489139170
       51.8494911116     -535.1473181800
       61.8494911116     -535.1498740920
       71.8494911116     -535.1516576100
       81.8494911116     -535.1530166000
       91.8494911116     -535.1540518550
      101.8494911116     -535.1549860540
      111.8494911116     -535.1560765470
      121.8494911116     -535.1574104400
      131.8494911116     -535.1590782160
      141.8494911116     -535.1607676050
      151.8494911116     -535.1623139070
      161.8494911116     -535.1635536700
      171.8494911116     -535.1642362090
      181.8494911116     -535.1644067470
      191.8494911116     -535.1640516410
      201.8494911116     -535.1634390360
      211.8494911116     -535.1628890720
      221.8494911116     -535.1637510550
      231.8494911116     -535.1648565690
      241.8494911116     -535.1656170690
      251.8494911116     -535.1658919910
      261.8494911116     -535.1656258700
