# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -99.1033534216     -535.1660538730
      -89.1033534216     -535.1658240630
      -79.1033534216     -535.1651750130
      -69.1033534216     -535.1642770930
      -59.1033534216     -535.1633497430
      -49.1033534216     -535.1625830650
      -39.1033534216     -535.1617639160
      -29.1033534216     -535.1605068740
      -19.1033534216     -535.1589049270
       -9.1033534216     -535.1568407740
        0.8966465784     -535.1545444660
       10.8966465784     -535.1529967410
       20.8966465784     -535.1514266760
       30.8966465784     -535.1496478650
       40.8966465784     -535.1475546210
       50.8966465784     -535.1452794440
       60.8966465784     -535.1430688700
       70.8966465784     -535.1515199680
       80.8966465784     -535.1531410740
       90.8966465784     -535.1542962690
      100.8966465784     -535.1552028810
      110.8966465784     -535.1562146490
      120.8966465784     -535.1574252990
      130.8966465784     -535.1589094030
      140.8966465784     -535.1604564940
      150.8966465784     -535.1619158470
      160.8966465784     -535.1631182810
      170.8966465784     -535.1637985590
      180.8966465784     -535.1640294610
      190.8966465784     -535.1637565350
      200.8966465784     -535.1631536890
      210.8966465784     -535.1625026710
      220.8966465784     -535.1629592240
      230.8966465784     -535.1640741280
      240.8966465784     -535.1650854830
      250.8966465784     -535.1657891740
      260.8966465784     -535.1660537940
      270.8966465784     -535.1658240790
