# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -80.0200768502     -535.1651183490
      -70.0200768502     -535.1649136070
      -60.0200768502     -535.1643030300
      -50.0200768502     -535.1633215820
      -40.0200768502     -535.1619898710
      -30.0200768502     -535.1601239380
      -20.0200768502     -535.1579280020
      -10.0200768502     -535.1559084730
       -0.0200768502     -535.1541385490
        9.9799231498     -535.1521665530
       19.9799231498     -535.1498190080
       29.9799231498     -535.1470759250
       39.9799231498     -535.1439192200
       49.9799231498     -535.1404064930
       59.9799231498     -535.1367899460
       69.9799231498     -535.1506838850
       79.9799231498     -535.1526346410
       89.9799231498     -535.1540077490
       99.9799231498     -535.1549866560
      109.9799231498     -535.1558473180
      119.9799231498     -535.1568344680
      129.9799231498     -535.1580026160
      139.9799231498     -535.1593638130
      149.9799231498     -535.1607441910
      159.9799231498     -535.1619274680
      169.9799231498     -535.1626733870
      179.9799231498     -535.1629231320
      189.9799231498     -535.1626561700
      199.9799231498     -535.1619586700
      209.9799231498     -535.1610923410
      219.9799231498     -535.1607599820
      229.9799231498     -535.1614019880
      239.9799231498     -535.1624323880
      249.9799231498     -535.1634560320
      259.9799231498     -535.1643003430
      269.9799231498     -535.1648944520
      279.9799231498     -535.1651185670
      289.9799231498     -535.1649138050
