# Scan of Total Energy
# X-Axis:  Scan Coordinate
# Y-Axis:  Total Energy (Hartree)
#                  X                   Y
      -72.3529859753     -535.1588161460
      -62.3529859753     -535.1585491360
      -52.3529859753     -535.1577014980
      -42.3529859753     -535.1563269580
      -32.3529859753     -535.1543529860
      -22.3529859753     -535.1518909480
      -12.3529859753     -535.1489626030
       -2.3529859753     -535.1455726090
        7.6470140247     -535.1417408320
       17.6470140247     -535.1374662540
       27.6470140247     -535.1328362500
       37.6470140247     -535.1280985560
       47.6470140247     -535.1237405100
       57.6470140247     -535.1556220750
       67.6470140247     -535.1565596300
       77.6470140247     -535.1569267910
       87.6470140247     -535.1567284030
       97.6470140247     -535.1562777950
      107.6470140247     -535.1558029390
      117.6470140247     -535.1554372750
      127.6470140247     -535.1552927630
      137.6470140247     -535.1553803860
      147.6470140247     -535.1557786560
      157.6470140247     -535.1562468190
      167.6470140247     -535.1564156830
      177.6470140247     -535.1561174880
      187.6470140247     -535.1554345010
      197.6470140247     -535.1546583900
      207.6470140247     -535.1542084580
      217.6470140247     -535.1541296230
      227.6470140247     -535.1547053480
      237.6470140247     -535.1554575170
      247.6470140247     -535.1562510760
      257.6470140247     -535.1571040070
      267.6470140247     -535.1579063590
      277.6470140247     -535.1585211810
      287.6470140247     -535.1588165050
      297.6470140247     -535.1585491810
